SSC_CODE_2016,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC30351,18,4,0,4,0,0,0,0,0,27
SSC30352,22,4,3,3,7,3,3,45,0,95
SSC30353,8,4,13,3,10,10,5,3,0,52
SSC30354,17,5,9,3,3,0,12,14,5,73
SSC30355,822,1554,1213,971,1454,853,565,839,126,8394
SSC30356,35,21,26,14,18,9,19,21,3,163
SSC30357,9,3,5,3,9,8,5,6,0,49
SSC30358,5,7,8,10,3,7,4,16,0,65
SSC30359,4,3,0,0,0,0,0,3,0,17
SSC30360,5,0,0,0,3,0,0,3,0,5
SSC30361,78,72,86,37,54,53,82,89,3,555
SSC30362,8,3,19,3,9,9,7,11,0,63
SSC30363,182,273,298,183,246,196,156,204,36,1775
SSC30364,386,658,682,637,654,479,353,588,104,4534
SSC30365,415,605,808,628,802,464,392,553,70,4745
SSC30366,0,0,3,0,0,0,3,3,0,14
SSC30367,17,16,24,11,11,9,26,3,0,122
SSC30368,30,21,37,22,27,11,30,29,4,219
SSC30369,106,135,213,172,223,133,134,162,24,1299
SSC30370,0,0,0,0,0,0,0,0,0,0
SSC30371,710,1306,395,365,710,428,102,213,73,4298
SSC30372,19,22,37,17,16,21,12,16,9,158
SSC30373,38,9,10,9,10,5,5,8,0,88
SSC30374,17,0,10,0,0,3,9,0,0,42
SSC30375,590,1052,659,482,758,368,251,421,68,4657
SSC30376,22,23,82,46,46,36,48,37,6,342
SSC30377,6,0,0,0,0,0,0,3,0,8
SSC30378,22,4,3,0,3,0,0,9,0,40
SSC30379,361,650,403,354,443,294,131,199,54,2870
SSC30380,0,0,0,0,0,0,0,0,0,0
SSC30381,783,1617,375,531,586,381,75,479,91,4909
SSC30382,415,525,332,349,333,361,81,258,70,2727
SSC30383,644,812,520,398,528,447,94,249,66,3763
SSC30384,16,6,0,0,0,0,3,6,0,30
SSC30385,15,6,17,11,17,15,7,20,4,106
SSC30386,4,0,0,0,0,0,0,0,0,12
SSC30387,17,5,11,7,13,6,4,15,3,78
SSC30388,321,662,111,122,216,146,16,54,18,1672
SSC30389,4,4,7,3,9,3,4,5,0,38
SSC30390,27,5,26,4,14,8,8,20,0,115
SSC30391,47,8,10,8,14,6,14,11,0,110
SSC30392,245,319,133,105,212,115,35,54,22,1235
SSC30393,16,22,18,18,12,9,13,27,3,134
SSC30394,9,3,6,3,0,0,7,3,0,31
SSC30395,41,34,49,28,30,25,43,39,3,297
SSC30396,0,0,0,0,0,0,0,0,0,3
SSC30397,192,237,409,305,353,276,411,388,65,2640
SSC30398,18,6,13,5,7,0,4,6,0,65
SSC30399,5,0,0,0,3,3,0,3,0,15
SSC30400,3,0,3,0,0,0,3,3,0,15
SSC30401,39,3,9,3,3,0,3,6,0,67
SSC30402,14,10,7,3,8,5,5,12,6,76
SSC30403,0,0,0,0,0,0,0,0,0,0
SSC30404,184,313,416,218,249,252,286,222,34,2175
SSC30405,59,46,59,43,32,22,54,65,5,392
SSC30406,99,113,195,91,136,89,90,109,16,934
SSC30407,0,0,0,0,0,0,0,0,0,0
SSC30408,15,0,0,0,0,0,0,6,0,23
SSC30409,209,370,304,214,215,206,73,167,28,1782
SSC30410,1651,3334,1738,1501,1821,1508,472,949,192,13165
SSC30411,10,3,3,0,3,0,0,0,0,25
SSC30412,0,3,7,5,0,0,3,0,0,18
SSC30413,21,9,27,9,22,17,18,27,0,151
SSC30414,803,1281,282,275,507,297,72,145,57,3721
SSC30415,0,0,0,0,0,0,0,5,0,5
SSC30416,3,3,3,3,0,0,0,3,0,23
SSC30417,0,0,0,0,0,0,0,0,0,0
SSC30418,4,0,0,0,0,0,0,0,0,4
SSC30419,0,0,0,0,0,0,0,0,0,0
SSC30420,15,3,5,8,3,4,7,16,0,59
SSC30421,4,3,0,5,3,0,0,7,3,26
SSC30422,7,3,8,3,5,0,0,10,0,35
SSC30423,23,5,7,6,3,3,3,93,0,150
SSC30424,89,152,145,139,121,132,83,170,21,1043
SSC30425,173,196,225,225,209,199,147,321,22,1724
SSC30426,84,143,154,147,99,127,84,254,15,1117
SSC30427,94,209,92,112,68,88,35,171,11,884
SSC30428,414,500,240,200,332,304,59,148,41,2232
SSC30429,213,335,393,320,373,270,316,418,61,2703
SSC30430,4,0,0,0,0,0,0,3,0,13
SSC30431,3,0,0,0,0,0,0,3,0,6
SSC30432,20,4,0,4,0,0,5,8,0,42
SSC30433,25,4,20,18,9,9,20,24,0,138
SSC30434,70,146,172,153,91,104,64,133,26,953
SSC30435,13,3,0,4,3,3,6,11,0,44
SSC30436,8,0,0,0,3,0,5,8,0,19
SSC30437,40,31,57,25,29,13,23,29,4,243
SSC30438,12,0,0,0,4,0,5,6,0,28
SSC30439,9,7,5,6,10,7,10,5,0,61
SSC30440,182,298,145,80,172,97,26,46,13,1068
SSC30441,8,8,5,3,5,3,3,3,0,42
SSC30442,21,8,9,3,8,0,3,3,0,58
SSC30443,87,129,63,25,83,31,20,36,16,488
SSC30444,272,527,552,543,408,308,256,229,54,3159
SSC30445,3,0,0,3,0,0,0,0,3,15
SSC30446,24,8,12,8,18,0,4,28,4,114
SSC30447,6,0,3,0,0,0,0,9,0,28
SSC30448,674,1215,718,596,585,545,171,380,74,4954
SSC30449,818,1362,997,817,941,853,265,558,88,6710
SSC30450,23,3,8,3,6,5,13,5,0,67
SSC30451,6,0,0,0,0,0,0,0,0,4
SSC30452,75,107,135,136,98,104,70,163,17,909
SSC30453,82,181,188,129,133,105,74,132,15,1033
SSC30454,613,800,1163,734,998,766,587,793,94,6544
SSC30455,301,353,534,289,501,288,234,327,46,2872
SSC30456,16,0,0,0,0,0,0,0,0,16
SSC30457,0,0,0,0,0,0,0,0,0,0
SSC30458,42,69,66,60,63,60,39,54,9,474
SSC30459,11,3,13,3,12,4,5,14,0,72
SSC30460,4,0,4,5,3,0,3,4,0,23
SSC30461,3,4,3,0,0,0,3,0,0,18
SSC30462,28,49,96,34,50,22,57,23,9,369
SSC30463,380,455,517,371,448,285,258,248,46,2998
SSC30464,4,4,3,0,0,0,5,3,0,16
SSC30465,13,4,4,5,4,3,0,4,3,45
SSC30466,4,10,8,7,8,10,13,27,0,96
SSC30467,0,0,0,0,0,0,0,0,0,0
SSC30468,10,0,4,0,0,0,0,0,0,12
SSC30469,0,0,0,0,0,0,0,0,0,0
SSC30470,14,12,13,13,12,3,11,22,0,105
SSC30471,13,3,0,0,0,0,3,0,0,21
SSC30472,3,3,0,0,0,0,0,0,0,10
SSC30473,88,106,103,70,70,32,34,26,11,538
SSC30474,747,1023,1528,1308,1160,1039,962,1855,194,9822
SSC30475,135,148,289,234,186,187,174,383,44,1771
SSC30476,0,0,0,0,0,0,0,0,0,4
SSC30477,6,0,0,0,0,0,0,0,0,7
SSC30478,7,6,5,0,0,0,0,9,0,30
SSC30479,0,10,5,0,3,0,10,3,0,34
SSC30480,17,8,7,0,8,3,5,12,0,55
SSC30481,222,294,114,150,122,124,37,93,34,1189
SSC30482,268,647,258,413,253,259,132,206,37,2469
SSC30483,878,2012,980,819,1203,877,522,764,154,8213
SSC30484,33,24,20,11,13,7,8,39,4,156
SSC30485,4,0,0,0,0,0,0,0,0,9
SSC30486,5,0,0,0,0,0,0,0,0,6
SSC30487,30,11,17,15,8,6,42,22,6,161
SSC30488,5,0,0,0,0,0,0,0,0,6
SSC30489,8,8,10,3,8,12,6,13,0,62
SSC30490,8,0,0,0,0,0,0,5,0,17
SSC30491,5,0,0,0,0,0,3,4,0,17
SSC30492,0,0,0,0,0,0,0,0,0,0
SSC30493,11,3,11,3,0,3,4,7,0,39
SSC30494,157,230,515,193,221,194,333,292,24,2148
SSC30495,132,189,201,167,150,144,68,174,23,1250
SSC30496,272,428,446,378,368,324,175,284,36,2711
SSC30497,27,22,17,22,14,8,10,12,0,132
SSC30498,29,0,3,0,4,0,0,14,3,57
SSC30499,78,113,117,66,82,65,65,95,6,701
SSC30500,15,0,0,0,0,0,0,8,0,29
SSC30501,14,9,16,4,4,4,8,14,0,81
SSC30502,5,6,4,0,7,3,0,3,0,26
SSC30503,0,0,0,0,0,0,3,0,0,5
SSC30504,305,452,681,377,585,352,391,457,58,3653
SSC30505,6,3,0,0,0,0,0,5,0,15
SSC30506,13,3,16,8,3,3,10,28,0,84
SSC30507,19,7,13,3,16,3,4,14,0,74
SSC30508,1049,2045,565,481,881,488,131,236,72,5943
SSC30509,113,206,97,73,83,51,24,48,9,700
SSC30510,32,7,3,0,3,0,0,12,0,54
SSC30511,3,0,0,0,0,0,0,0,0,5
SSC30512,4,4,3,3,8,0,0,3,0,23
SSC30513,17,27,51,20,28,14,48,30,3,226
SSC30514,18,3,5,3,5,4,4,8,0,51
SSC30515,3,0,0,0,0,0,0,0,0,7
SSC30516,6,0,0,0,0,0,0,6,0,12
SSC30517,19,24,20,12,9,20,15,22,6,145
SSC30518,12,0,0,5,3,0,0,0,0,19
SSC30519,3,0,0,0,0,0,0,0,0,5
SSC30520,16,4,12,0,11,6,4,3,0,64
SSC30521,6,3,4,4,3,3,4,3,0,35
SSC30522,3,0,4,3,4,3,0,0,0,14
SSC30523,390,800,370,273,433,247,98,253,38,2904
SSC30524,77,62,111,28,62,47,54,36,13,496
SSC30525,343,379,491,315,312,327,250,324,33,2760
SSC30526,9,3,3,0,3,0,6,8,0,30
SSC30527,87,72,111,89,72,34,53,65,9,588
SSC30528,924,1330,1565,902,1453,865,680,1016,149,8876
SSC30529,6,12,10,4,6,8,12,9,0,61
SSC30530,0,0,0,0,0,0,0,0,0,0
SSC30531,5,5,3,0,0,0,0,3,0,26
SSC30532,0,0,0,0,4,0,3,0,0,13
SSC30533,20,4,11,16,5,0,0,9,4,70
SSC30534,66,47,93,29,54,13,92,67,4,466
SSC30535,7,17,14,11,10,16,23,17,6,114
SSC30536,22,3,5,4,0,0,4,7,0,35
SSC30537,120,200,163,152,128,93,78,97,16,1050
SSC30538,5,0,3,0,0,0,0,3,0,11
SSC30539,81,66,98,57,87,42,54,57,5,550
SSC30540,0,0,0,13,0,0,0,0,0,17
SSC30541,52,49,62,53,36,44,35,98,3,441
SSC30542,703,1616,674,521,966,513,235,431,93,5760
SSC30543,451,1054,398,355,611,350,138,279,54,3691
SSC30544,1274,2412,693,709,1284,888,245,429,117,8037
SSC30545,45,8,8,7,14,14,36,16,4,153
SSC30546,5,12,7,7,6,9,11,15,3,72
SSC30547,0,0,0,0,0,0,0,0,0,3
SSC30548,12,4,0,0,4,0,0,0,0,28
SSC30549,0,0,0,0,0,0,0,0,0,3
SSC30550,7,0,0,0,0,0,0,0,0,5
SSC30551,20,6,16,6,10,3,0,15,0,74
SSC30552,0,0,3,0,0,0,0,3,0,10
SSC30553,0,0,0,0,0,0,0,0,0,0
SSC30554,725,1068,865,659,840,785,318,557,90,5907
SSC30555,6,24,21,8,8,6,4,14,0,92
SSC30556,25,8,8,6,10,6,9,27,3,110
SSC30557,514,1244,517,474,800,439,192,315,81,4577
SSC30558,27,9,10,0,12,4,7,12,0,76
SSC30559,23,34,35,17,24,21,18,33,0,213
SSC30560,431,598,416,272,460,237,117,157,37,2728
SSC30561,9,13,9,7,8,7,0,11,0,70
SSC30562,56,102,33,41,37,35,8,17,6,328
SSC30563,6,0,3,0,0,0,0,0,0,12
SSC30564,93,229,29,51,63,28,8,21,14,526
SSC30565,3,0,0,0,0,0,4,0,0,14
SSC30566,10,0,0,0,0,0,0,0,0,11
SSC30567,0,7,3,0,0,9,5,11,0,42
SSC30568,39,61,64,43,41,27,53,47,8,386
SSC30569,18,45,34,21,22,6,6,15,0,173
SSC30570,55,15,13,12,16,8,50,28,4,198
SSC30571,59,64,68,35,35,39,38,45,5,386
SSC30572,76,112,44,33,48,27,10,16,6,367
SSC30573,105,125,203,114,153,119,126,105,14,1059
SSC30574,28,19,22,14,13,14,8,23,0,147
SSC30575,140,157,267,135,195,108,148,161,16,1324
SSC30576,5,4,9,4,5,9,5,12,0,56
SSC30577,7,0,0,0,0,0,0,6,0,6
SSC30578,204,587,424,345,421,277,148,296,28,2737
SSC30579,3,0,0,0,0,0,0,0,0,8
SSC30580,10,0,0,0,0,0,0,0,0,14
SSC30581,143,138,221,89,163,107,118,137,15,1133
SSC30582,34,11,14,7,9,8,8,9,3,93
SSC30583,121,166,72,56,128,74,23,56,17,707
SSC30584,767,2119,301,387,601,420,60,198,67,4923
SSC30585,9,0,5,3,3,0,7,3,0,38
SSC30586,210,248,205,182,172,125,89,295,20,1545
SSC30587,13,6,14,3,3,4,12,3,0,59
SSC30588,26,3,8,5,6,5,4,15,0,66
SSC30589,65,111,96,103,80,67,81,107,15,723
SSC30590,44,60,67,44,61,36,37,59,8,412
SSC30591,4,0,0,0,0,0,0,0,0,7
SSC30592,274,588,72,121,158,114,31,59,22,1439
SSC30593,24,10,7,5,5,4,0,7,3,57
SSC30594,13,0,9,6,6,4,11,3,0,55
SSC30595,5,0,0,0,0,0,0,0,0,6
SSC30596,8,14,9,47,20,0,6,26,0,127
SSC30597,446,1056,547,524,618,428,235,405,71,4323
SSC30598,360,816,397,313,528,283,123,222,43,3091
SSC30599,7,3,0,0,0,0,5,3,0,17
SSC30600,0,0,0,3,0,0,0,0,0,4
SSC30601,0,0,0,0,0,0,0,0,0,4
SSC30602,27,26,31,26,27,24,15,25,0,208
SSC30603,21,12,9,11,6,3,14,14,0,89
SSC30604,67,64,66,58,44,62,45,89,5,511
SSC30605,23,7,7,9,6,8,6,10,3,79
SSC30606,289,340,554,232,317,242,318,375,59,2720
SSC30607,5,0,0,0,0,0,3,0,0,13
SSC30608,4,0,3,0,3,0,3,0,0,17
SSC30609,16,0,0,3,0,0,0,3,0,27
SSC30610,16,0,0,3,0,0,4,7,0,32
SSC30611,20,4,18,15,4,3,7,11,3,91
SSC30612,57,71,116,111,86,75,74,137,15,749
SSC30613,129,248,185,134,200,121,58,82,17,1183
SSC30614,12,0,6,0,6,6,4,10,0,41
SSC30615,53,64,65,22,50,21,18,22,3,318
SSC30616,6,7,8,3,8,3,3,7,0,41
SSC30617,12,0,0,0,3,0,0,6,0,25
SSC30618,0,0,0,0,0,0,0,0,0,3
SSC30619,46,7,14,3,9,3,12,14,3,109
SSC30620,22,11,23,11,18,5,7,15,0,107
SSC30621,11,0,0,0,0,0,0,3,0,21
SSC30622,826,1917,477,532,917,514,201,366,97,5846
SSC30623,282,419,172,179,269,241,49,96,33,1742
SSC30624,58,103,57,29,59,29,10,20,3,376
SSC30625,0,0,0,0,0,0,0,0,0,0
SSC30626,198,148,270,104,116,79,278,155,19,1374
SSC30627,1024,1253,888,708,1006,692,318,604,94,6590
SSC30628,7,0,0,0,4,0,0,5,0,13
SSC30629,75,48,70,49,48,26,41,76,12,453
SSC30630,196,354,215,195,177,155,49,113,27,1483
SSC30631,204,374,619,267,316,270,337,324,41,2741
SSC30632,5,5,3,4,5,3,3,3,0,35
SSC30633,164,185,211,94,178,63,255,183,20,1360
SSC30634,347,563,606,398,570,328,264,487,64,3632
SSC30635,3,0,0,0,3,0,3,0,0,12
SSC30636,36,97,33,32,38,11,6,18,5,282
SSC30637,18,4,3,7,3,3,4,7,3,49
SSC30638,21,20,42,29,32,23,18,26,5,216
SSC30639,4,3,3,5,0,0,0,3,0,23
SSC30640,6,4,0,0,0,3,5,3,0,19
SSC30641,10,0,4,3,0,0,0,0,0,23
SSC30642,49,57,67,55,58,36,28,46,4,400
SSC30643,22,11,3,4,4,0,5,8,0,57
SSC30644,0,3,0,0,0,4,0,0,0,5
SSC30645,0,0,5,7,3,0,3,3,0,31
SSC30646,11,3,0,0,0,0,0,8,0,24
SSC30647,11,13,12,8,13,4,0,16,4,85
SSC30648,20,43,13,22,14,7,4,13,3,136
SSC30649,67,103,119,76,85,67,40,83,9,647
SSC30650,4,4,0,4,0,0,3,0,0,19
SSC30651,6,0,4,3,4,3,0,0,0,20
SSC30652,20,12,20,10,14,9,9,10,0,98
SSC30653,16,4,5,5,3,0,3,3,0,34
SSC30654,3,0,0,0,0,0,0,5,0,11
SSC30655,6,3,4,3,0,0,7,8,0,34
SSC30656,270,364,476,400,494,310,350,453,66,3191
SSC30657,30,46,89,46,50,36,113,74,15,486
SSC30658,21,11,19,5,7,10,12,11,0,98
SSC30659,0,6,16,9,0,0,3,7,0,49
SSC30660,13,0,3,0,7,8,11,0,0,41
SSC30661,74,18,31,5,21,8,52,34,7,257
SSC30662,9,4,3,0,0,3,0,0,0,22
SSC30663,4,3,3,0,0,3,0,0,0,18
SSC30664,11,0,3,3,0,0,0,0,0,22
SSC30665,40,0,4,3,3,0,3,3,3,53
SSC30666,85,15,12,16,19,0,16,55,0,214
SSC30667,0,0,3,0,0,0,0,3,0,10
SSC30668,33,3,7,3,8,0,6,12,0,65
SSC30669,196,304,365,361,292,250,184,253,30,2227
SSC30670,0,0,0,0,0,0,0,0,0,0
SSC30671,61,58,54,30,25,17,15,60,14,337
SSC30672,9,0,0,0,0,0,0,7,0,20
SSC30673,9,12,12,12,13,8,15,10,0,88
SSC30674,6,3,3,3,0,0,5,6,0,30
SSC30675,24,49,25,29,28,35,21,26,3,254
SSC30676,14,10,5,7,3,8,3,6,0,57
SSC30677,8,0,4,0,3,3,6,12,0,35
SSC30678,47,75,65,47,48,38,28,34,3,386
SSC30679,0,0,0,0,3,0,0,0,0,3
SSC30680,114,208,132,129,119,84,87,155,26,1050
SSC30681,6,4,3,0,3,6,3,3,0,31
SSC30682,25,16,18,9,7,8,4,13,6,102
SSC30683,8,0,0,0,0,0,0,0,0,12
SSC30684,10,14,10,11,10,4,10,8,0,80
SSC30685,292,508,373,398,285,289,101,258,41,2549
SSC30686,10,0,12,9,6,3,6,5,0,50
SSC30687,16,3,11,8,4,0,7,9,0,60
SSC30688,0,0,0,0,0,0,0,0,0,0
SSC30689,37,52,102,72,64,78,57,101,11,579
SSC30690,13,9,20,12,14,7,11,17,3,115
SSC30691,420,769,683,503,466,415,189,385,56,3890
SSC30692,370,522,672,526,589,535,242,437,59,3965
SSC30693,822,953,984,740,837,791,386,630,79,6212
SSC30694,5,0,0,0,0,0,0,0,0,14
SSC30695,0,0,0,0,0,0,0,0,0,0
SSC30696,67,42,50,36,39,20,49,84,6,399
SSC30697,9,0,0,0,0,0,0,4,0,22
SSC30698,12,0,3,3,0,0,0,0,0,27
SSC30699,11,0,0,0,3,0,0,4,0,21
SSC30700,17,11,18,10,8,8,7,6,0,96
SSC30701,10,7,5,0,0,3,5,6,0,40
SSC30702,8,0,0,0,0,0,0,0,0,10
SSC30703,189,548,298,279,332,252,183,332,49,2468
SSC30704,0,0,0,0,0,0,0,3,0,6
SSC30705,68,140,125,88,56,53,50,92,8,672
SSC30706,32,4,3,5,3,0,3,13,0,64
SSC30707,111,133,161,98,113,108,58,129,14,920
SSC30708,0,0,0,0,0,0,0,0,0,0
SSC30709,3,5,5,4,4,3,3,6,0,41
SSC30710,151,215,235,200,166,190,109,207,27,1503
SSC30711,18,12,4,4,10,5,0,3,0,53
SSC30712,1228,3337,907,874,1359,749,235,523,126,9334
SSC30713,12,10,10,8,9,7,11,10,0,74
SSC30714,0,0,0,0,0,0,0,0,0,4
SSC30715,38,60,50,39,35,24,19,40,11,317
SSC30716,8,7,17,16,18,4,18,9,0,99
SSC30717,21,23,38,47,29,25,18,44,3,253
SSC30718,19,4,8,3,4,3,5,13,0,55
SSC30719,24,11,33,11,15,0,91,17,3,206
SSC30720,9,8,3,3,0,4,4,6,0,30
SSC30721,71,114,67,61,60,45,31,48,4,499
SSC30722,16,10,3,15,0,5,0,15,0,66
SSC30723,0,0,0,0,0,0,0,0,0,3
SSC30724,17,9,23,16,13,8,15,35,3,150
SSC30725,15,9,13,7,5,5,13,13,3,83
SSC30726,7,4,8,3,3,3,3,3,0,36
SSC30727,79,3,0,3,3,0,3,12,5,107
SSC30728,342,900,204,221,347,187,63,136,43,2447
SSC30729,0,3,0,3,0,0,3,16,8,39
SSC30730,9,0,4,3,0,0,0,3,3,19
SSC30731,9,0,0,0,0,0,0,0,0,15
SSC30732,570,751,671,420,642,438,163,279,42,3978
SSC30733,8,0,0,0,0,0,0,0,0,14
SSC30734,7,21,38,25,26,19,8,14,0,158
SSC30735,0,0,0,0,0,0,0,0,0,0
SSC30736,96,113,119,66,130,51,42,49,7,668
SSC30737,10,9,15,7,5,0,3,17,0,66
SSC30738,13,14,22,0,14,10,5,19,0,96
SSC30739,3,3,8,3,0,0,7,9,3,35
SSC30740,14,10,18,4,4,4,3,15,7,77
SSC30741,0,0,0,0,0,3,0,3,0,16
SSC30742,8,4,5,3,12,3,4,9,0,41
SSC30743,0,0,3,0,0,0,3,6,0,15
SSC30744,0,0,0,0,0,0,0,3,3,8
SSC30745,12,0,9,0,3,0,9,16,0,51
SSC30746,81,48,73,64,44,45,18,60,6,441
SSC30747,82,131,124,102,78,81,35,79,19,738
SSC30748,184,457,425,351,323,259,158,292,37,2480
SSC30749,34,76,85,69,76,47,38,83,7,524
SSC30750,18,9,9,7,5,8,3,14,0,77
SSC30751,3,0,0,4,0,0,12,8,0,31
SSC30752,0,0,4,0,0,0,0,3,0,16
SSC30753,15,3,11,6,5,3,4,10,0,47
SSC30754,0,0,0,0,0,0,0,3,0,6
SSC30755,256,339,664,555,624,442,806,849,98,4626
SSC30756,0,0,0,0,0,0,0,0,0,5
SSC30757,16,0,6,0,6,0,0,4,3,35
SSC30758,17,8,3,7,8,3,0,4,0,55
SSC30759,17,18,20,5,7,4,5,4,0,97
SSC30760,3,3,0,0,0,0,3,0,0,16
SSC30761,9,3,3,0,3,3,0,3,0,23
SSC30762,18,3,3,0,0,0,4,6,0,44
SSC30763,12,3,3,3,0,3,3,7,0,32
SSC30764,6,0,7,5,0,0,0,3,0,19
SSC30765,58,78,118,85,81,53,59,101,13,651
SSC30766,24,6,11,13,9,3,11,13,3,95
SSC30767,12,11,7,4,4,3,4,10,0,63
SSC30768,25,13,10,5,4,4,19,12,0,88
SSC30769,0,0,0,0,0,0,0,0,0,3
SSC30770,3,0,0,0,0,0,0,0,0,4
SSC30771,34,27,29,32,34,21,17,43,4,249
SSC30772,10,10,23,16,24,0,17,15,3,115
SSC30773,94,55,63,57,54,28,32,58,11,457
SSC30774,5,3,3,3,5,0,0,3,0,24
SSC30775,56,38,89,62,43,56,57,105,12,529
SSC30776,10,3,0,0,7,3,3,10,0,37
SSC30777,92,208,208,144,148,90,91,153,19,1154
SSC30778,12,23,12,11,6,6,3,14,0,89
SSC30779,251,479,524,356,366,345,158,303,44,2830
SSC30780,198,384,185,196,144,165,41,105,29,1439
SSC30781,125,213,137,96,106,65,23,76,17,866
SSC30782,459,720,712,481,602,504,215,436,62,4192
SSC30783,3,22,107,4,4,0,14,97,3,256
SSC30784,10,6,5,3,9,7,4,6,0,57
SSC30785,3,0,3,0,3,0,3,0,0,15
SSC30786,3,0,0,0,3,0,0,0,0,9
SSC30787,5,0,0,0,0,0,3,0,0,12
SSC30788,0,0,3,0,0,0,0,4,0,11
SSC30789,58,42,81,73,75,44,60,72,7,514
SSC30790,0,0,0,0,0,0,0,0,0,0
SSC30791,17,9,12,4,3,4,9,14,0,68
SSC30792,20,12,6,8,5,0,4,7,0,66
SSC30793,391,756,488,328,503,321,167,259,51,3272
SSC30794,9,11,9,9,9,0,7,15,3,67
SSC30795,164,244,253,240,325,214,157,163,32,1782
SSC30796,16,3,14,3,10,9,4,10,0,74
SSC30797,30,0,0,0,3,0,7,8,0,54
SSC30798,634,804,1076,489,769,631,551,692,80,5719
SSC30799,16,11,10,5,3,4,3,8,3,59
SSC30800,3,0,0,0,0,0,0,0,0,3
SSC30801,17,7,7,7,3,6,13,16,0,74
SSC30802,15,7,8,0,8,3,7,0,0,40
SSC30803,11,10,12,4,5,5,3,4,0,51
SSC30804,0,0,0,0,3,0,5,0,0,23
SSC30805,26,21,21,12,8,14,13,24,0,143
SSC30806,0,0,0,3,0,0,3,3,0,13
SSC30807,6,3,4,3,4,3,4,5,0,33
SSC30808,7,0,4,0,0,3,7,8,0,39
SSC30809,5,0,8,3,0,3,0,3,0,20
SSC30810,3,3,0,3,3,0,0,5,0,19
SSC30811,0,0,3,3,0,0,0,4,0,10
SSC30812,11,0,0,0,0,0,0,0,0,16
SSC30813,13,3,3,0,0,0,0,7,0,25
SSC30814,18,9,7,6,18,9,5,8,0,90
SSC30815,135,394,276,275,255,238,132,350,33,2085
SSC30816,13,5,6,3,0,3,0,11,0,44
SSC30817,0,0,3,0,0,0,3,0,0,5
SSC30818,137,317,300,216,189,166,174,265,49,1813
SSC30819,5,3,18,0,7,3,11,13,0,54
SSC30820,6,6,9,10,3,0,0,3,4,44
SSC30821,7,0,0,0,0,0,0,3,0,8
SSC30822,117,217,179,115,144,93,63,66,14,1016
SSC30823,7,3,0,0,3,0,0,4,0,21
SSC30824,155,391,243,162,262,155,115,195,32,1714
SSC30825,522,791,1178,1082,947,760,777,1176,140,7367
SSC30826,0,0,0,0,0,0,0,0,0,0
SSC30827,114,191,226,134,190,108,64,66,20,1118
SSC30828,3,0,0,0,0,0,0,6,0,7
SSC30829,11,9,7,3,3,0,0,5,0,36
SSC30830,128,161,323,246,241,173,190,231,29,1728
SSC30831,5,11,5,5,6,0,3,8,0,54
SSC30832,3,3,7,5,0,0,0,0,0,18
SSC30833,16,3,3,11,7,3,7,7,0,58
SSC30834,8,3,8,6,11,9,16,19,0,82
SSC30835,57,45,98,51,69,61,44,77,4,502
SSC30836,21,30,64,56,22,37,40,80,3,362
SSC30837,35,4,4,0,13,4,4,16,0,81
SSC30838,7,11,4,3,6,3,3,7,0,41
SSC30839,0,0,0,0,0,0,0,0,0,0
SSC30840,14,17,27,16,15,10,11,12,8,124
SSC30841,18,24,44,11,28,22,25,12,10,205
SSC30842,9,3,0,0,0,3,0,3,0,24
SSC30843,3,6,0,0,3,0,0,3,0,18
SSC30844,25,48,36,20,27,14,16,29,3,216
SSC30845,9,8,4,3,3,6,0,4,0,30
SSC30846,16,0,0,0,4,0,3,6,0,25
SSC30847,83,154,102,103,79,70,34,58,12,701
SSC30848,9,0,0,0,3,0,3,8,0,22
SSC30849,87,116,88,59,71,55,30,61,13,584
SSC30850,11,0,3,0,0,0,0,4,0,18
SSC30851,153,45,35,40,27,25,44,78,12,453
SSC30852,50,6,8,6,12,8,31,37,0,159
SSC30853,7,7,5,7,8,4,10,9,7,56
SSC30854,18,10,5,3,0,3,7,15,0,56
SSC30855,18,14,38,39,31,21,36,57,13,263
SSC30856,9,0,0,0,3,3,3,9,0,27
SSC30857,105,22,18,16,24,8,34,70,5,305
SSC30858,7,0,4,0,0,4,5,3,0,26
SSC30859,30,10,8,6,5,3,3,9,0,76
SSC30860,31,3,0,0,0,0,3,7,0,50
SSC30861,3,5,0,0,0,0,3,0,0,14
SSC30862,12,0,8,0,4,3,6,6,0,42
SSC30863,0,0,0,0,0,0,0,0,0,0
SSC30864,13,8,9,3,8,0,4,10,0,50
SSC30865,10,0,3,0,0,0,0,4,0,18
SSC30866,40,68,24,6,19,17,18,10,0,199
SSC30867,0,0,0,0,0,0,0,0,0,0
SSC30868,32,18,39,31,21,27,24,32,3,228
SSC30869,172,398,288,270,295,218,258,273,50,2223
SSC30870,9,7,8,0,3,3,4,3,0,33
SSC30871,21,38,24,82,32,15,10,43,12,279
SSC30872,221,357,268,163,182,181,48,146,16,1585
SSC30873,0,0,0,0,0,0,0,0,0,5
SSC30874,28,4,3,5,0,3,7,3,0,49
SSC30875,0,0,0,0,0,0,0,0,0,3
SSC30876,19,8,9,3,10,3,3,3,0,59
SSC30877,295,1177,352,780,428,400,177,218,52,3883
