SSC_CODE_2016,P_OthServ_0,P_OthServ_1_15,P_OthServ_16_24,P_OthServ_25_34,P_OthServ_35_39,P_OthServ_40,P_OthServ_41_48,P_OthServ_49over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC21165,0,9,10,15,9,12,6,6,3,63,0,6,0,9,12,14,7,6,12,66,75,209,185,236,342,312,165,170,36,1721
SSC21166,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,10,10,15,14,20,30,26,17,20,10,163
SSC21167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,9,5,6,10,10,0,72
SSC21168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9
SSC21169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,3,3,12,7,21,3,56
SSC21170,0,3,7,5,3,4,3,0,0,27,0,10,0,4,8,14,5,3,6,48,32,99,74,86,114,149,83,119,14,769
SSC21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,4,0,8,0,24
SSC21172,0,3,3,0,3,6,0,3,0,25,9,4,3,4,14,9,7,5,9,56,32,85,71,106,130,102,69,124,21,739
SSC21173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13
SSC21174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,13
SSC21175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,5,5,6,11,0,10,0,46
SSC21176,3,33,29,15,30,19,24,26,3,181,8,24,18,18,39,50,19,24,28,227,158,601,525,551,823,1110,583,776,69,5196
SSC21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,10,6,12,0,14,0,55
SSC21178,3,60,34,42,42,35,19,39,3,274,5,42,20,19,27,42,11,40,39,256,355,1475,1080,1033,1385,1547,812,1318,105,9104
SSC21179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,11
SSC21180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,4,13,16,7,18,0,72
SSC21181,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,3,3,4,6,4,9,8,7,0,48
SSC21182,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,12,6,22,19,10,22,34,13,28,0,150
SSC21183,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,11,14,16,8,20,13,32,3,108
SSC21184,4,36,21,40,62,64,27,48,3,312,15,38,26,32,58,73,23,26,66,353,261,1029,829,951,1796,1784,737,980,147,8522
SSC21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,3,0,17
SSC21186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,17,14,52,136,208,262,185,16,907
SSC21187,0,0,0,0,3,4,0,6,0,11,0,0,0,4,3,5,0,3,7,24,17,34,35,32,40,63,25,39,15,302
SSC21188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,13
SSC21190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,16
SSC21191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,5,8,3,6,25
SSC21192,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,5,8,17,34,30,31,27,63,27,70,7,301
SSC21193,0,3,3,0,0,5,0,4,0,18,0,0,0,0,3,3,0,0,3,16,15,56,36,32,71,74,31,85,4,393
SSC21194,19,97,47,66,165,132,57,52,11,653,28,79,66,75,187,197,46,71,201,936,521,2085,1774,1899,4084,3537,1450,1815,406,17570
SSC21195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,26
SSC21196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,10,6,3,10,3,42
SSC21197,6,39,29,33,60,63,31,29,4,300,6,23,24,17,43,30,8,21,57,229,274,851,652,809,1293,1090,590,752,130,6443
SSC21198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,3,9,20,16,23,22,0,95
SSC21199,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,5,0,4,3,27
SSC21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,3,3,3,12,0,37
SSC21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,7,0,13,0,39
SSC21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,3,0,16
SSC21205,3,19,11,12,27,16,13,17,0,116,0,14,13,15,15,28,7,19,39,153,111,466,402,420,696,816,366,462,59,3805
SSC21206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,19,15,11,16,25,15,21,0,135
SSC21207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,12,0,22
SSC21208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,10,0,16
SSC21209,0,3,3,3,3,11,3,8,0,35,0,0,0,3,5,0,0,0,10,27,26,79,105,92,188,194,78,98,12,887
SSC21210,3,7,3,11,13,10,10,5,4,58,0,3,7,4,10,13,4,4,7,49,62,132,111,149,247,185,111,165,31,1188
SSC21211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,17
SSC21212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,12,14,16,10,22,14,3,114
SSC21213,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,13,8,11,9,5,9,15,0,73
SSC21214,3,13,14,11,4,14,8,10,3,84,0,9,7,6,3,11,6,6,3,62,71,258,234,232,276,361,164,217,25,1840
SSC21215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC21216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,3,0,8,0,20
SSC21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,8
SSC21218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,10,3,11,0,39
SSC21219,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,6,3,17,17,20,23,43,6,26,3,161
SSC21220,0,0,0,3,0,0,0,0,0,11,0,3,0,5,3,3,0,0,3,13,18,52,48,49,50,67,29,47,3,358
SSC21221,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,11,12,16,21,32,25,15,29,0,169
SSC21222,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,8,0,0,5,15,8,35,17,44,32,45,20,39,5,240
SSC21223,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,8,3,29
SSC21224,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,3,3,17,17,29,23,34,38,44,33,86,17,307
SSC21225,3,0,3,0,7,5,5,5,0,30,0,3,0,3,4,6,3,4,6,30,35,90,82,82,127,138,59,137,23,772
SSC21226,3,12,8,7,9,16,3,6,0,68,4,13,10,9,15,13,10,22,16,105,111,287,233,290,278,325,175,272,42,2015
SSC21227,0,3,0,0,0,3,0,6,0,17,0,3,3,6,0,3,0,0,4,25,18,63,67,44,55,70,42,63,9,432
SSC21228,0,5,5,3,12,4,0,3,0,36,0,3,0,4,0,0,3,9,3,25,31,133,103,106,153,154,92,135,19,915
SSC21229,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,3,15,10,14,26,15,4,29,0,120
SSC21230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,4,14,11,3,14,5,65
SSC21231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21232,0,3,0,3,0,0,3,0,0,9,0,3,0,0,3,0,0,0,3,18,26,77,59,63,84,81,37,65,7,496
SSC21233,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,4,6,21,23,24,30,17,16,43,0,187
SSC21234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,6,8,3,20,0,76
SSC21235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,6,3,11,0,36
SSC21236,0,9,9,7,23,29,3,12,3,93,3,15,7,11,19,15,3,15,21,113,109,318,205,322,458,459,200,350,57,2493
SSC21237,6,29,19,19,31,31,10,27,0,182,6,24,7,25,26,42,16,26,40,216,189,829,689,676,1007,1230,637,1011,82,6344
SSC21238,0,5,11,6,8,5,3,8,0,47,0,10,10,3,11,14,3,9,5,76,46,317,207,214,214,329,175,397,27,1917
SSC21239,0,0,3,0,14,5,3,4,0,31,0,3,7,0,13,6,4,3,7,43,24,78,100,78,224,128,52,63,28,774
SSC21240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,3,12,3,7,6,30,3,74
SSC21241,0,0,0,4,5,3,0,0,0,21,0,3,0,0,3,6,0,0,5,22,21,60,40,76,124,73,46,67,6,511
SSC21242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC21243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,6,4,7,12,0,36
SSC21244,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,12,12,15,14,13,3,19,0,84
SSC21245,0,9,13,6,10,11,7,3,0,60,3,13,11,6,5,11,4,7,5,66,86,273,229,253,280,343,147,310,20,1946
SSC21246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,14
SSC21247,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,5,13,12,10,12,10,42,0,101
SSC21248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,15
SSC21249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,9,5,6,9,0,53
SSC21250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,7,3,23
SSC21251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,3,0,5,0,32
SSC21252,0,0,0,0,0,0,0,3,0,7,3,0,3,0,0,0,3,0,0,12,8,31,29,36,50,23,35,42,3,259
SSC21253,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,8,7,6,5,0,7,0,42
SSC21254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,3,5,0,13
SSC21255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21256,0,0,3,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,8,24,12,18,26,19,11,30,0,152
SSC21257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,12
SSC21260,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,9,8,39,32,30,28,40,14,63,7,272
SSC21261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,15
SSC21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,3,4,14
SSC21263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,4,4,3,0,35
SSC21264,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,3,0,3,3,8,8,16,8,18,11,20,13,25,9,132
SSC21265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,9
SSC21266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,0,13
SSC21267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,12,11,8,10,13,0,69
SSC21268,0,0,3,0,3,5,0,3,0,14,0,9,3,0,3,0,0,0,3,22,4,46,51,32,64,73,35,46,8,362
SSC21269,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,21,10,6,9,9,5,13,0,86
SSC21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21271,4,9,3,5,7,4,5,9,0,46,0,9,5,5,3,7,0,15,5,46,64,206,161,198,253,240,123,220,30,1495
SSC21272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,12,4,20,0,48
SSC21273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,15
SSC21274,0,0,0,4,4,3,0,3,0,17,0,0,0,0,0,3,0,3,4,16,29,65,56,56,73,63,36,59,12,445
SSC21275,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,6,12,11,10,3,15,3,58
SSC21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,11,6,3,4,0,41
SSC21277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,0,11,0,32
SSC21278,0,3,4,3,3,3,3,4,0,23,0,8,3,3,4,9,0,9,0,39,23,113,97,85,94,133,82,112,4,753
SSC21279,0,3,0,3,0,0,0,3,0,13,3,0,0,3,8,8,3,9,0,35,23,90,52,85,106,124,68,105,8,653
SSC21280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,0,17
SSC21281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,7,7,0,8,0,40
SSC21282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7
SSC21283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,6,0,13
SSC21284,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,6,14,0,39
SSC21285,3,29,18,28,35,25,11,21,3,173,3,18,11,11,31,20,6,12,33,150,143,484,452,519,887,708,383,430,79,4095
SSC21286,0,9,4,0,0,3,0,3,0,20,0,3,3,0,0,0,0,5,5,25,13,77,66,57,59,100,38,102,15,530
SSC21287,0,0,0,3,3,4,0,3,0,16,3,6,0,0,0,0,3,0,0,15,15,40,37,50,36,68,31,93,5,379
SSC21288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,3,0,25
SSC21289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
SSC21290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,0,0,21,0,45
SSC21291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,3,3,0,3,25
SSC21292,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,10,7,14,0,14,13,12,0,67
SSC21293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,16,3,13,0,54
SSC21294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,4,3,22,3,49
SSC21295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10
SSC21296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,3,3,0,22
SSC21297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,15
SSC21298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,5,31,19,19,19,21,12,42,7,175
SSC21299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,3,18
SSC21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,11,5,3,7,3,50
SSC21301,3,4,0,0,5,3,3,0,0,15,0,0,0,0,3,3,0,0,6,10,14,23,15,26,45,46,26,41,6,242
SSC21302,0,3,0,0,0,0,0,3,0,13,0,0,4,0,3,3,0,0,4,17,19,55,48,43,68,64,37,141,14,485
SSC21303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,3,10,11,9,14,5,3,16,4,81
SSC21304,0,5,7,8,11,15,7,4,0,55,3,8,10,9,21,10,9,4,14,76,47,164,143,167,328,321,124,150,36,1482
SSC21305,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,14,0,35
SSC21306,10,14,9,8,27,22,3,22,0,112,4,18,12,8,14,16,14,22,18,126,92,380,313,299,429,575,269,446,49,2851
SSC21307,0,16,16,16,40,39,21,26,0,170,7,21,20,15,42,49,13,19,74,254,119,528,448,505,996,886,342,431,121,4368
SSC21308,3,37,25,40,36,39,15,31,3,221,13,39,14,24,48,62,15,20,47,284,205,765,682,689,1238,1335,586,850,139,6493
SSC21309,0,0,4,8,3,6,3,4,0,27,0,8,0,9,10,5,7,4,6,51,16,119,114,95,175,182,75,131,21,936
SSC21310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,6,7,4,0,5,0,31
SSC21311,0,12,3,5,16,4,12,6,0,60,0,3,7,7,8,11,3,3,9,52,42,120,110,116,244,240,104,121,15,1111
SSC21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
SSC21313,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,5,0,11,0,25
SSC21314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,7,7,0,24
SSC21315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,5,0,3,20
SSC21317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,5,0,28
SSC21318,0,11,10,10,20,14,7,13,0,78,3,10,8,7,15,7,6,16,13,72,113,409,248,315,443,364,219,295,38,2437
SSC21319,5,26,22,27,27,23,23,12,0,162,6,20,24,11,34,45,22,23,27,213,204,521,522,644,1150,1431,769,996,54,6294
SSC21320,3,10,4,7,7,11,5,14,0,65,0,10,11,5,9,11,0,14,16,72,66,218,167,189,237,241,135,240,30,1521
SSC21321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,14
SSC21322,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,22,10,9,21,17,6,37,0,134
SSC21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,5,3,10,0,35
SSC21324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,4,0,9,6,17,0,54
SSC21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,7,5,3,9,0,48
SSC21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,3,9,3,8,3,30
SSC21327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
SSC21328,8,48,34,30,50,49,27,54,4,306,17,65,56,51,47,98,28,84,90,530,345,1692,1280,1227,1569,2258,1140,2496,189,12190
SSC21329,3,7,15,6,7,6,7,18,0,80,4,17,7,7,16,22,6,16,15,103,77,490,367,374,403,569,305,596,39,3223
SSC21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,5,0,20
SSC21331,5,64,61,42,128,104,30,64,3,505,18,47,65,51,228,161,47,53,138,818,315,1170,1099,1163,3165,2542,918,1134,255,11760
SSC21332,0,13,14,21,29,29,18,19,0,137,3,9,7,10,14,12,6,8,26,112,122,389,324,381,592,658,336,491,58,3362
SSC21333,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,7,4,17,10,16,4,15,0,84
SSC21334,3,0,4,3,3,4,3,0,0,15,0,0,0,3,0,5,0,7,0,13,5,27,19,32,25,36,16,44,4,219
SSC21335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,5,7,5,4,25
SSC21336,0,0,0,0,0,6,0,0,0,10,0,0,0,3,3,3,0,3,0,6,14,12,20,37,37,49,17,30,0,228
SSC21337,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,21,24,22,17,33,18,26,0,161
SSC21338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21339,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,11,28,24,32,65,46,41,47,3,302
SSC21340,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,16,10,16,11,19,3,15,0,108
SSC21341,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,4,10,14,31,18,23,32,36,19,44,4,228
SSC21342,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,9,10,3,9,3,4,5,3,11,4,49
SSC21343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,18,10,7,20,0,83
SSC21344,3,15,9,9,24,24,15,27,3,135,7,16,11,16,26,25,10,13,26,150,141,393,360,349,573,614,370,483,78,3360
SSC21345,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,7,10,24,23,22,33,33,23,37,0,206
SSC21346,3,26,24,24,57,51,26,45,4,255,9,29,22,20,47,52,15,28,45,252,169,599,473,575,1076,1005,519,652,89,5154
SSC21347,0,13,10,9,18,18,6,4,0,85,0,15,6,10,10,8,3,13,13,85,53,244,178,200,312,338,129,210,27,1684
SSC21348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,8,3,8,0,35
SSC21349,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,8,0,4,8,3,6,12,6,18,3,57
SSC21350,3,11,5,3,11,7,4,8,0,46,4,4,3,3,10,6,3,3,9,46,28,88,92,92,125,130,68,116,12,748
SSC21351,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,5,19,17,19,25,24,17,30,0,166
SSC21352,0,3,0,0,0,6,0,5,0,18,6,0,0,4,4,10,0,3,0,25,31,64,65,44,88,100,37,88,0,522
SSC21353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,14
SSC21354,0,25,19,15,34,25,10,14,3,145,6,30,15,19,66,30,7,9,60,238,77,376,258,334,796,521,189,205,91,2845
SSC21355,0,7,18,8,20,13,7,8,0,73,0,20,10,5,23,8,3,3,35,110,36,253,246,171,333,253,89,117,50,1545
SSC21356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,6,14,13,10,12,13,6,11,4,102
SSC21357,6,5,8,3,12,7,3,6,0,49,3,6,12,4,12,16,8,7,11,83,81,163,216,245,345,409,252,304,31,2045
SSC21358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,0,16
SSC21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,11
SSC21360,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,7,9,20,20,23,22,27,8,30,3,168
SSC21361,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,8,3,13,0,9,3,11,0,59
SSC21362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,4,3,0,18
SSC21363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6
SSC21364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,7,20,7,10,7,3,63
SSC21366,3,15,14,15,41,27,13,22,3,150,3,7,10,16,43,30,5,18,29,160,106,427,333,406,803,703,327,397,52,3557
SSC21367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,11,0,17
SSC21368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,4,0,18
SSC21369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,7,12,38,3,71
