SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC12277,19,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,25,17,39
SSC12278,769,799,1565,14,18,32,89,88,174,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,95,93,185,0,0,0,5,0,7,105,110,218,52,67,122,934,974,1908
SSC12279,157,148,300,0,3,3,8,8,15,0,0,0,3,4,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,10,12,28,27,20,45,189,183,375
SSC12280,26,21,46,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,3,8,38,35,68
SSC12281,31,28,57,3,0,4,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,12,5,15,7,6,7,49,37,83
SSC12282,4,11,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,5,7,12,20
SSC12283,743,824,1563,59,71,127,55,61,115,3,4,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,62,71,129,0,3,3,0,0,3,114,149,261,61,83,149,921,1059,1974
SSC12284,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,21
SSC12285,289,312,606,9,17,34,62,54,115,0,0,6,4,7,12,0,0,0,5,3,10,0,0,0,0,0,0,4,4,4,0,0,0,73,75,149,22,27,44,0,0,0,106,115,227,56,53,107,451,486,936
SSC12286,17,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,31
SSC12287,4415,4719,9133,260,298,559,405,466,874,129,129,256,24,31,54,14,15,24,4,0,8,7,3,7,9,3,9,7,3,9,0,0,0,591,653,1246,39,54,89,26,18,40,912,1025,1937,613,627,1235,5935,6371,12304
SSC12288,419,414,837,6,12,19,22,24,48,6,3,12,12,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,81,0,0,3,0,0,0,46,58,106,50,49,98,521,520,1040
SSC12289,1014,1125,2139,39,39,77,67,88,157,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,3,3,4,0,0,0,0,0,0,77,96,171,0,9,5,0,0,6,117,138,259,91,102,188,1221,1368,2592
SSC12290,58,48,106,4,3,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,12,32,22,56,93,76,168
SSC12291,62,50,110,0,0,0,14,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,19,0,0,0,0,0,0,11,9,20,0,4,11,75,66,146
SSC12292,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12293,3233,3303,6538,286,310,597,151,173,321,19,21,39,26,30,52,0,3,7,3,3,10,4,0,3,0,0,0,9,11,16,0,0,0,212,234,448,21,14,39,7,20,26,525,582,1107,424,446,871,4188,4332,8516
SSC12294,27,13,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,6,8,35,23,57
SSC12295,94,96,189,3,0,4,13,6,15,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,20,0,0,0,0,0,0,15,15,27,15,13,30,126,123,248
SSC12296,64,60,127,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,0,0,0,0,0,0,5,11,14,5,6,14,76,76,152
SSC12297,5059,5537,10603,209,240,449,752,739,1493,28,30,53,25,36,59,17,7,24,20,17,35,0,0,0,3,3,7,5,11,14,0,0,0,842,845,1681,130,143,271,14,20,37,1190,1244,2442,647,694,1344,6901,7479,14379
SSC12298,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,3,8
SSC12299,24,21,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,3,3,9,3,3,3,29,26,60
SSC12300,1003,940,1948,61,64,127,108,93,198,9,3,5,6,3,12,3,0,0,3,7,10,3,4,9,3,7,8,0,4,3,0,0,0,138,117,250,5,3,13,0,3,7,198,188,393,114,119,230,1316,1255,2567
SSC12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12302,21,25,42,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,7,5,11,3,0,4,25,27,59
SSC12303,2339,2512,4853,154,172,326,198,259,461,18,20,38,33,51,89,5,3,6,3,8,9,0,3,3,6,3,7,3,0,3,0,0,0,266,354,619,21,31,51,8,6,19,459,559,1022,243,234,479,3043,3308,6351
SSC12304,1016,1056,2069,24,29,53,92,88,183,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,88,180,4,3,6,0,3,3,117,128,249,83,81,166,1218,1267,2480
SSC12305,1149,1061,2208,26,22,51,388,413,803,0,3,3,4,5,6,4,3,3,6,0,9,0,0,0,0,0,0,0,3,5,0,0,0,402,425,831,15,11,23,3,3,3,446,461,903,161,160,319,1760,1678,3436
SSC12306,12,8,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,10,14,24
SSC12307,1766,1847,3617,43,52,89,139,180,318,0,4,7,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,185,324,11,23,33,9,7,14,193,267,459,309,294,610,2276,2409,4681
SSC12308,3773,3871,7645,96,89,186,466,488,958,5,5,10,8,14,14,5,4,7,0,0,0,7,3,5,0,0,0,3,0,0,0,0,0,492,516,1002,56,63,123,10,12,17,652,678,1334,362,356,719,4782,4908,9692
SSC12309,1642,1790,3434,80,87,168,172,194,359,10,13,27,7,9,9,0,0,0,8,4,8,0,0,0,0,3,3,3,4,9,0,0,0,192,228,416,67,76,142,15,8,19,351,396,749,206,221,429,2202,2406,4615
SSC12310,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,19,21,40
SSC12311,20,10,29,3,0,5,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,7,3,13,0,0,3,22,16,43
SSC12312,49,65,115,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0,9,7,16,14,9,22,72,79,147
SSC12313,1026,1120,2149,26,36,56,241,244,483,4,0,7,6,14,20,0,3,3,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,261,272,526,34,48,82,3,0,7,323,354,677,158,152,309,1507,1622,3128
SSC12314,60,63,120,4,0,4,6,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,23,0,0,0,0,0,0,9,11,20,3,3,3,72,74,144
SSC12315,787,828,1617,58,54,114,93,77,174,3,3,3,4,0,9,0,3,3,3,0,4,0,0,0,3,0,3,0,0,0,0,0,0,108,90,190,49,49,104,4,0,4,218,192,408,92,103,197,1095,1119,2222
SSC12316,7554,7280,14836,340,295,637,726,644,1371,18,7,22,26,22,53,18,9,25,7,6,12,0,3,4,4,7,6,8,3,6,0,0,0,805,698,1505,562,448,1004,34,30,60,1740,1466,3207,730,645,1376,10023,9394,19421
SSC12317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12318,180,161,340,0,3,3,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,6,10,15,37,34,71,229,201,425
SSC12319,127,120,241,4,0,3,10,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,23,0,0,0,0,0,0,17,18,28,16,11,23,160,139,298
SSC12320,930,748,1676,65,59,125,40,57,100,3,0,7,3,8,8,0,4,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,53,72,124,3,0,7,9,3,10,124,143,262,178,152,331,1231,1040,2269
SSC12321,215,247,467,7,9,12,32,36,62,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,7,0,0,0,40,42,79,0,0,0,0,0,0,44,49,88,30,40,70,291,333,625
SSC12322,581,595,1169,0,3,4,61,68,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,68,130,8,5,11,0,0,0,77,73,148,31,31,57,680,699,1378
SSC12323,76,87,159,0,3,4,4,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,0,0,0,0,0,0,10,12,24,17,17,33,103,115,220
SSC12324,7,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,16,14,29
SSC12325,2777,3106,5884,100,96,199,318,313,629,6,8,15,12,14,28,0,0,0,3,5,5,0,0,0,0,0,0,7,5,14,0,0,0,347,345,700,46,50,95,5,3,10,506,503,1007,291,330,623,3569,3943,7511
SSC12326,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC12327,47,43,89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,4,3,6,5,7,53,50,102
SSC12328,141,133,271,0,0,0,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,0,0,0,3,0,3,12,4,16,25,18,43,173,157,329
SSC12329,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13
SSC12330,41,48,92,0,4,4,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,8,9,14,5,3,9,55,56,111
SSC12331,22,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,43
SSC12332,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,9
SSC12333,85,82,171,3,5,8,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,0,0,3,0,0,0,8,14,25,10,8,22,110,111,218
SSC12334,30,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,32,26,59
SSC12335,219,189,403,4,0,0,16,24,44,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,48,0,0,3,0,0,0,19,30,56,19,23,41,257,236,496
SSC12336,104,102,201,0,0,4,9,12,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,18,0,0,0,0,0,0,7,11,22,4,5,14,115,121,241
SSC12337,9,12,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,12,20
SSC12338,12,12,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11,13,21
SSC12339,3723,3948,7668,112,106,216,413,464,882,15,8,24,10,7,15,6,7,13,7,9,14,0,0,0,0,0,0,6,0,10,0,0,0,463,500,964,141,165,307,6,3,15,723,776,1500,261,269,529,4706,4996,9703
SSC12340,28,15,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,18,45
SSC12341,144,146,287,0,0,0,14,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,29,3,4,10,0,0,0,17,18,32,13,9,24,170,173,344
SSC12342,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
SSC12343,2094,2220,4313,40,31,74,188,190,380,3,3,4,3,0,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,201,193,391,11,12,20,0,3,0,243,241,484,154,135,285,2491,2591,5086
SSC12344,1187,1271,2456,100,103,202,151,170,325,15,5,20,36,25,58,0,0,0,3,3,4,0,0,0,0,7,8,0,0,0,0,0,0,206,215,420,14,16,36,9,14,19,332,344,677,199,213,409,1722,1818,3546
SSC12345,756,863,1620,64,60,118,77,92,171,3,0,3,12,12,23,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,0,0,0,97,111,211,3,10,9,6,9,17,171,180,352,96,100,193,1027,1139,2164
SSC12346,62,52,115,0,0,0,0,0,0,0,0,0,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,0,0,0,0,0,7,9,10,3,4,11,72,63,135
SSC12347,1921,2067,3995,138,183,322,145,162,309,0,3,3,6,7,9,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,172,325,9,10,18,8,5,15,305,370,676,230,246,476,2464,2686,5147
SSC12348,15,10,27,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,23,15,43
SSC12349,1479,1560,3037,88,88,171,213,235,448,3,11,14,4,11,11,0,0,0,4,5,9,0,0,0,0,3,0,5,6,10,0,0,0,238,261,500,47,49,100,3,4,6,374,402,780,278,312,595,2137,2275,4406
SSC12350,40,42,84,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,14,3,3,14,52,54,109
SSC12351,69,70,142,0,3,4,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,7,9,16,5,0,9,86,78,161
SSC12352,210,216,425,0,0,0,13,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,0,0,0,0,0,0,13,15,28,24,21,45,249,248,502
SSC12353,9,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,23
SSC12354,31,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,25,28,52,58,56,114
SSC12355,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC12356,70,66,134,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,0,0,0,0,0,0,7,7,10,0,0,0,72,70,143
SSC12357,20,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,23,47
SSC12358,15,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,15,14,29
SSC12359,27,13,39,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,8,6,18,40,24,57
SSC12360,335,324,660,17,18,33,9,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,21,0,0,0,0,0,0,20,32,55,30,40,72,392,395,789
SSC12361,9124,9367,18494,594,613,1213,1073,1023,2093,19,10,35,23,24,48,7,12,18,8,10,16,0,0,5,0,0,3,10,15,27,0,0,0,1148,1097,2245,425,438,866,23,15,37,2189,2161,4353,1880,1887,3767,13196,13418,26615
SSC12362,849,920,1771,54,72,123,65,67,136,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,78,146,9,11,16,0,3,0,131,158,291,62,49,110,1040,1130,2174
SSC12363,653,660,1316,14,12,30,42,50,96,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,51,95,5,8,12,3,3,7,70,78,142,95,60,157,817,801,1616
SSC12364,60,48,111,0,3,3,0,0,3,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,6,8,14,4,4,9,66,61,125
SSC12365,257,287,546,48,42,94,49,55,101,0,0,0,12,10,19,3,0,6,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,61,65,129,6,4,9,0,4,5,115,116,234,23,23,44,395,421,819
SSC12366,19,10,31,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,19,19,37
SSC12367,152,145,291,8,0,4,16,12,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,19,35,0,0,0,0,0,0,26,17,40,10,11,21,182,174,353
SSC12368,332,328,663,9,10,10,23,22,44,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,48,0,0,0,0,0,3,32,34,64,19,24,43,384,390,773
SSC12369,428,426,855,27,32,61,13,19,32,0,3,3,0,3,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,43,0,0,0,0,0,0,47,58,104,44,53,93,519,527,1049
SSC12370,15,12,33,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,10,17,26,26,50
SSC12371,1762,1825,3585,11,8,16,93,130,220,5,0,9,0,3,0,0,3,3,3,3,5,0,0,0,0,3,3,0,0,0,0,0,0,103,136,245,14,14,25,3,3,3,131,161,286,91,117,211,1984,2099,4083
SSC12372,100,55,156,6,3,8,13,6,16,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,21,0,0,0,0,0,0,22,10,29,28,16,44,146,83,229
SSC12373,55,61,109,3,7,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,12,13,3,0,4,65,71,134
SSC12374,45,21,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,7,4,11,51,29,76
SSC12375,1650,1528,3183,18,28,45,121,124,245,0,0,0,3,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,127,131,254,9,3,11,3,4,8,155,164,318,191,180,373,2002,1869,3873
SSC12376,550,580,1128,25,21,51,53,48,101,3,3,8,0,0,3,0,0,0,5,3,12,0,0,0,0,0,0,9,14,17,0,0,0,72,69,137,3,0,0,0,0,0,101,93,188,59,51,113,705,719,1426
SSC12377,58,37,99,4,5,7,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,11,13,12,4,15,68,56,124
SSC12378,2302,2492,4794,137,131,271,276,316,588,4,3,9,10,12,23,3,0,4,0,0,0,4,3,5,0,0,3,0,0,0,0,0,0,298,330,631,13,16,22,10,9,17,458,488,943,276,306,578,3035,3281,6313
SSC12379,13,13,22,0,3,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,6,9,3,0,3,16,18,34
SSC12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12381,96,78,179,0,0,0,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,10,4,14,7,6,18,116,92,205
SSC12382,18,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,18,8,31
SSC12383,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,17
SSC12384,20,29,50,0,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,0,0,0,0,0,0,3,7,14,3,0,6,30,38,67
SSC12385,866,880,1745,50,35,80,33,40,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,33,44,85,20,19,40,0,0,0,105,99,206,55,48,96,1026,1029,2049
SSC12386,229,209,445,0,3,7,14,18,27,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,35,0,0,0,0,0,0,21,24,40,10,13,20,261,246,501
SSC12387,140,148,292,6,4,14,15,11,25,0,4,4,3,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,14,35,0,0,0,0,0,0,27,27,50,20,20,33,186,189,379
SSC12388,9,14,17,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,18,25
SSC12389,504,549,1052,13,17,27,63,67,125,0,0,3,0,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,67,71,138,5,0,5,3,0,3,84,89,173,52,53,107,635,697,1335
SSC12390,107,108,212,3,6,5,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,16,10,26,14,11,18,141,122,265
SSC12391,30,35,57,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,6,4,8,32,41,69
