SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC20526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20528,18,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,16,15,31
SSC20529,9,13,25,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,4,12,0,0,0,15,19,37
SSC20530,104,90,199,6,8,13,3,0,3,14,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,29,3,0,3,0,0,0,27,16,40,44,66,111,174,175,353
SSC20531,28,32,55,3,3,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6,3,12,0,0,4,36,34,71
SSC20532,351,345,700,43,46,83,3,3,5,57,55,111,0,0,4,4,0,4,3,0,7,0,0,0,0,0,3,0,0,3,0,0,0,64,66,132,3,7,13,0,0,0,114,114,227,37,36,71,503,500,998
SSC20533,17,7,26,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,6,0,0,0,22,16,36
SSC20534,1715,2020,3735,159,200,358,24,25,51,909,1059,1970,21,24,47,0,0,0,8,5,13,6,8,12,0,3,3,4,0,3,0,0,0,976,1134,2107,157,197,354,27,21,52,1317,1552,2867,270,342,610,3303,3914,7217
SSC20535,1648,1660,3301,35,47,80,12,11,20,529,610,1132,7,14,26,4,3,5,3,3,6,0,3,0,0,0,4,0,0,0,0,0,0,556,638,1196,73,79,154,17,12,25,679,776,1453,96,123,223,2422,2556,4973
SSC20536,5806,6426,12241,440,477,917,98,81,186,2371,2571,4941,74,88,161,24,24,49,39,28,65,13,20,31,3,3,13,8,10,14,0,0,0,2635,2824,5459,519,621,1136,49,44,89,3641,3961,7603,484,573,1057,9939,10962,20902
SSC20537,26,23,47,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,3,3,3,11,0,4,3,27,28,62
SSC20538,19,20,39,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,4,4,11,6,3,10,32,23,56
SSC20539,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20540,76,65,140,3,3,6,0,0,0,16,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,31,6,5,7,0,0,0,19,19,41,26,18,41,123,101,222
SSC20541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20542,40,34,75,0,0,3,0,0,0,23,23,41,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,49,0,0,0,0,0,0,31,22,58,19,10,24,81,72,153
SSC20543,33,20,47,0,0,0,0,0,0,3,3,4,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,17,0,0,0,0,0,0,7,7,16,8,0,11,44,30,76
SSC20544,144,189,329,27,29,54,3,3,6,41,57,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,47,71,118,3,3,8,0,0,0,76,101,183,723,39,765,946,325,1273
SSC20545,16,9,31,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,5,5,5,9,6,9,28,17,45
SSC20546,45,37,84,0,3,4,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,7,4,14,3,3,7,50,50,99
SSC20547,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC20548,468,465,932,57,51,105,38,37,76,93,121,217,8,7,19,3,0,3,6,0,3,0,0,0,0,3,5,0,3,3,0,0,0,155,177,325,7,9,12,3,0,7,212,235,450,68,83,154,749,778,1532
SSC20549,17,21,34,0,0,0,0,5,8,3,3,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,0,0,0,0,0,0,12,9,23,0,0,3,30,29,58
SSC20550,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
SSC20551,13,13,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,10,16,17,29
SSC20552,30,24,51,0,0,0,3,4,5,16,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,36,0,0,0,0,0,0,18,17,36,4,0,8,53,42,98
SSC20553,2849,2906,5755,111,106,215,19,22,40,1249,1284,2534,26,48,76,5,3,11,18,15,38,0,3,4,8,6,11,0,0,0,0,0,0,1328,1377,2708,85,103,188,16,15,28,1542,1600,3144,193,198,390,4589,4699,9291
SSC20554,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8
SSC20555,22,22,45,4,4,9,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,10,4,16,0,0,0,36,27,63
SSC20556,135,124,259,0,3,3,0,0,0,25,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,42,0,0,0,0,0,3,30,19,47,26,17,41,188,165,350
SSC20557,319,299,618,55,55,106,0,0,0,58,60,124,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,69,129,3,4,5,3,0,3,123,126,245,34,30,57,471,453,923
SSC20558,1226,1204,2427,251,269,520,15,13,26,309,415,723,24,29,53,4,9,10,10,14,25,9,6,18,0,3,8,0,0,0,0,0,0,371,494,860,74,60,130,13,15,23,708,837,1539,253,253,503,2181,2294,4473
SSC20559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20560,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,6,14
SSC20561,36,42,78,4,4,4,0,0,3,13,16,26,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,32,0,0,0,4,3,9,19,23,50,3,3,10,59,73,129
SSC20562,16,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,12,24
SSC20563,2376,2406,4788,118,136,253,14,21,32,547,569,1113,9,15,23,3,6,6,5,7,13,0,3,3,4,3,7,0,0,3,0,0,0,580,615,1195,250,271,522,20,11,31,971,1028,2005,165,180,342,3517,3618,7135
SSC20564,97,80,179,3,0,3,3,3,4,35,37,76,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,91,0,3,3,0,0,0,44,51,97,16,22,38,160,147,310
SSC20565,22,30,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,3,4,24,33,58
SSC20566,2218,2300,4514,394,346,743,132,122,251,1683,1524,3213,88,85,181,49,52,104,51,54,105,68,65,129,19,15,37,33,35,63,0,0,0,2122,1961,4081,3959,4033,7989,56,45,96,6526,6382,12912,555,524,1078,9292,9211,18503
SSC20567,2955,2989,5948,255,221,475,58,40,97,1118,918,2036,27,17,44,17,8,25,13,12,31,12,7,25,0,4,4,5,3,12,0,0,0,1250,1015,2261,1220,1176,2391,31,19,53,2762,2427,5190,343,316,660,6065,5733,11795
SSC20568,30,20,43,3,0,4,0,0,0,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,0,0,0,0,0,0,11,10,21,0,0,0,42,23,70
SSC20569,115,117,228,3,7,8,0,0,0,38,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,67,0,0,3,0,0,0,42,34,78,10,16,25,171,170,338
SSC20570,86,67,151,8,4,9,0,0,0,16,12,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,17,36,0,0,0,0,0,0,22,26,51,8,5,12,115,98,215
SSC20571,1339,1461,2802,120,121,243,53,64,118,813,819,1637,39,35,72,4,6,13,30,34,63,5,5,11,4,5,14,15,16,32,0,0,0,969,983,1951,199,221,421,16,19,34,1301,1348,2651,237,241,483,2876,3056,5934
SSC20572,2038,2183,4222,298,348,652,33,37,70,723,825,1539,24,27,49,9,6,18,21,19,31,7,0,9,5,7,10,5,5,6,0,0,0,812,928,1741,34,35,62,29,19,46,1167,1325,2500,196,217,415,3406,3731,7139
SSC20573,125,116,241,6,11,14,0,0,0,20,26,48,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,21,33,56,0,0,0,0,0,0,25,38,63,5,10,14,162,164,328
SSC20574,4,3,9,3,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,6,0,0,0,10,9,16
SSC20575,67,62,132,8,10,15,0,0,0,8,4,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,17,0,0,0,0,0,0,14,14,33,9,6,23,96,88,184
SSC20576,13,15,26,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,4,6,12,3,0,7,25,22,47
SSC20577,488,484,974,64,58,123,12,13,25,172,182,348,5,12,18,3,4,8,4,3,10,0,0,0,0,0,0,0,0,3,0,0,0,199,215,417,8,7,17,0,3,3,274,285,552,57,79,137,819,849,1670
SSC20578,264,250,518,27,29,57,9,15,20,492,511,1005,10,11,20,5,3,5,3,8,12,0,0,3,5,0,3,0,0,0,0,0,0,520,545,1069,57,67,131,8,3,8,614,642,1261,63,76,141,944,966,1912
SSC20579,200,191,389,89,87,177,39,28,65,2545,2639,5178,47,35,85,25,30,61,10,10,24,10,10,23,8,9,14,3,0,3,0,0,0,2680,2769,5449,371,431,801,19,16,34,3163,3300,6460,166,192,355,3522,3687,7208
SSC20580,29,32,60,3,3,7,0,0,0,8,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,25,9,0,9,0,0,0,21,19,34,5,0,5,56,45,99
SSC20581,15,13,26,3,3,10,3,3,6,10,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,18,0,0,0,0,0,0,16,12,24,5,8,8,34,26,58
SSC20582,15,17,36,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,5,3,3,0,8,20,22,47
SSC20583,81,67,152,3,0,5,0,0,0,19,22,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,7,0,0,0,24,26,48,0,0,0,0,0,3,31,26,59,5,5,19,119,107,223
SSC20584,26,27,54,0,0,0,0,0,0,3,8,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,0,0,0,0,0,0,8,11,11,0,0,0,31,36,69
SSC20585,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC20586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20587,570,574,1140,125,123,247,0,0,0,91,89,185,5,3,12,4,3,3,4,6,9,0,0,3,0,0,3,0,4,4,0,0,0,110,111,222,0,5,3,0,0,0,240,238,480,61,63,127,870,872,1742
SSC20588,1534,1562,3093,349,370,722,133,140,276,324,344,668,30,34,69,4,11,18,10,21,34,4,3,14,8,3,9,4,0,3,0,0,0,530,556,1085,80,77,161,8,16,28,972,1022,1994,287,296,585,2797,2876,5674
SSC20589,67,64,136,11,8,21,0,0,0,16,21,38,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,41,3,11,15,0,3,3,39,44,80,3,4,9,108,114,225
SSC20590,14,31,44,8,5,11,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,12,10,19,5,3,9,31,46,77
SSC20591,13,10,22,4,3,5,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,12,5,16,7,5,12,34,21,47
SSC20592,6563,7228,13794,477,456,937,194,211,408,2464,2587,5048,126,147,276,61,65,129,79,82,164,44,33,80,19,11,26,38,39,73,0,0,0,3034,3179,6207,1063,1021,2083,92,87,178,4662,4749,9411,635,692,1320,11864,12669,24530
SSC20593,1667,1878,3549,67,71,137,54,47,103,836,886,1727,37,34,71,15,17,35,24,17,42,3,10,13,6,9,13,8,5,13,0,0,0,984,1028,2010,380,282,658,31,19,54,1462,1398,2856,282,328,611,3415,3607,7020
SSC20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20595,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,6,9
SSC20596,1255,1228,2479,128,116,248,10,4,12,372,389,767,13,12,29,0,6,6,3,3,5,0,0,0,0,0,0,0,7,5,0,0,0,402,422,826,21,24,37,7,7,15,563,562,1126,159,158,319,1977,1952,3928
SSC20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20598,21,19,38,3,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,5,10,0,0,0,26,19,47
SSC20599,36,26,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,7,37,28,64
SSC20600,712,746,1453,162,197,354,10,16,24,107,134,241,18,18,35,0,0,3,4,6,6,0,3,3,3,0,5,0,0,0,0,0,0,142,176,320,7,7,11,0,0,0,308,379,688,87,84,176,1109,1211,2316
SSC20601,151,132,276,19,17,33,0,0,0,22,30,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,27,50,0,3,3,0,0,0,38,44,88,14,17,28,206,190,393
SSC20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7
SSC20603,2341,2538,4880,674,716,1394,16,24,41,486,562,1049,35,26,65,9,12,19,15,9,23,8,11,21,7,7,19,0,3,4,0,0,0,584,660,1242,106,63,170,12,15,29,1379,1446,2827,371,415,788,4088,4407,8500
SSC20604,21,18,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,4,3,3,5,26,25,47
SSC20605,90,79,168,4,0,7,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,3,0,7,0,0,3,23,8,28,10,5,17,117,97,215
SSC20606,26,22,51,4,0,6,0,0,0,8,3,14,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,19,0,0,0,0,0,0,14,4,21,3,3,4,46,29,74
SSC20607,122,96,221,3,6,9,0,0,0,14,11,24,3,4,4,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,20,21,32,0,0,0,0,0,0,24,20,44,9,8,19,153,131,284
SSC20608,9,13,20,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,10,29
SSC20609,745,707,1457,52,58,107,3,4,10,154,173,324,3,0,4,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,156,187,340,9,7,11,8,3,15,224,248,480,52,39,93,1028,1003,2024
SSC20610,319,322,642,36,55,89,3,7,8,57,63,120,5,6,14,10,11,20,3,0,4,0,0,4,3,0,8,0,0,0,0,0,0,84,90,175,0,4,4,0,0,0,122,152,268,30,42,71,472,515,986
SSC20611,100,68,161,12,8,25,3,0,8,16,14,26,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,35,20,16,39,3,4,5,59,51,104,26,19,47,185,129,314
SSC20612,1156,1196,2347,126,134,262,135,137,271,1176,1134,2307,100,111,212,45,36,80,74,75,146,16,24,33,11,4,15,23,27,51,0,0,0,1573,1545,3121,572,621,1195,35,34,63,2313,2332,4646,553,538,1091,4019,4064,8079
SSC20613,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15,10,6,17
SSC20614,49,52,97,9,3,13,0,0,0,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,13,12,21,3,4,3,64,62,127
SSC20615,39,43,82,3,0,3,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7,0,4,0,0,0,11,9,21,7,9,18,54,58,116
SSC20616,222,193,408,8,15,22,0,0,3,38,39,72,3,0,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,39,42,88,0,0,0,0,0,0,50,58,107,30,25,52,300,277,570
SSC20617,174,178,345,53,44,95,0,3,3,90,83,176,0,0,0,3,5,4,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,104,99,198,7,4,7,0,4,4,162,142,305,61,42,105,394,362,758
SSC20618,13,8,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,14,5,18
SSC20619,16,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,23,21,39
SSC20620,905,981,1885,69,71,138,13,10,26,206,214,418,3,3,9,3,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,220,237,458,116,113,226,6,0,5,407,420,825,115,129,242,1429,1524,2955
SSC20621,41,36,77,4,0,7,3,0,4,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,0,0,0,0,0,0,8,9,20,3,0,6,53,42,98
SSC20622,40,49,90,4,0,3,0,0,0,7,8,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,25,0,4,3,0,0,0,19,13,29,3,4,6,58,62,126
SSC20623,84,85,172,6,12,18,0,0,0,16,13,22,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,31,0,0,3,0,0,0,23,29,55,8,10,21,121,123,248
SSC20624,58,46,97,18,5,18,0,0,0,19,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,39,0,0,0,0,0,0,39,25,63,11,6,12,104,73,173
SSC20625,15,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,27
SSC20626,5,7,7,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,4,7,12
SSC20627,115,92,208,13,13,22,0,0,0,7,13,23,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,34,15,8,26,0,0,0,43,42,84,29,20,54,181,156,339
SSC20628,27,18,42,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,3,4,4,34,18,51
SSC20629,84,76,156,0,3,4,0,0,0,23,18,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,20,44,0,0,0,0,0,3,28,25,46,11,9,23,115,110,227
SSC20630,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20
SSC20631,8,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,7,10,10,22
SSC20632,52,44,96,6,0,13,0,0,0,19,11,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,15,37,0,0,0,0,0,0,30,21,46,5,3,11,80,70,152
SSC20633,32,35,67,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,5,3,7,3,5,9,39,44,87
SSC20634,50,47,95,0,0,4,0,0,0,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,19,0,0,0,0,0,0,11,12,26,5,7,9,69,63,132
SSC20635,198,191,389,58,52,112,0,0,0,94,88,188,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,95,96,191,3,3,4,0,3,3,158,157,310,32,35,60,390,379,764
SSC20636,4034,4162,8190,790,912,1702,58,80,144,931,969,1896,53,40,93,19,20,44,23,22,43,12,10,14,3,3,14,4,3,8,0,0,0,1103,1152,2257,441,442,883,37,30,69,2373,2536,4907,622,609,1232,7027,7306,14331
SSC20637,13,8,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,3,4,0,3,7,16,12,29
SSC20638,13,14,24,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,8,4,6,3,0,3,19,16,38
SSC20639,28,31,60,0,0,0,0,3,4,10,4,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,16,24,0,0,0,0,0,0,11,16,24,7,4,13,50,48,99
SSC20640,206,193,400,29,36,64,0,0,0,99,105,199,3,8,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103,115,215,3,3,5,0,0,3,138,154,291,35,36,62,379,375,756
