SA2_MAINCODE_2016,P_OthServ_0,P_OthServ_1_15,P_OthServ_16_24,P_OthServ_25_34,P_OthServ_35_39,P_OthServ_40,P_OthServ_41_48,P_OthServ_49over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
309081259,0,10,4,3,10,11,3,5,0,53,0,15,11,5,8,3,3,4,10,60,52,254,182,203,294,342,118,272,28,1742
309081260,0,15,19,19,27,22,22,8,0,131,7,12,6,16,27,29,3,16,39,158,103,386,324,494,707,554,307,408,70,3361
309081261,6,58,48,58,66,69,34,61,9,404,18,68,45,58,60,86,32,54,81,492,346,1374,1188,1472,2033,1958,889,1585,180,11026
309081262,9,37,36,54,62,55,22,40,0,308,7,37,27,32,44,57,17,43,49,318,194,908,707,997,1493,1266,638,908,109,7224
309091263,3,22,20,31,39,40,28,31,4,224,9,30,16,20,30,58,18,32,34,239,144,694,545,753,969,978,450,802,93,5426
309091264,3,20,12,10,12,32,23,21,0,127,3,17,12,20,28,31,9,15,30,163,93,445,314,443,584,550,247,434,52,3165
309091265,3,27,15,27,31,31,17,27,0,164,3,16,16,16,31,30,8,19,33,181,119,588,434,570,790,793,373,588,78,4339
309091540,5,34,38,30,33,34,15,31,4,232,8,33,33,26,37,36,19,15,64,272,184,792,749,888,1271,980,451,690,149,6160
309091541,7,43,48,31,66,47,23,44,6,312,14,33,35,49,58,65,14,45,90,404,212,907,825,1016,1450,1281,539,1030,148,7400
309101267,0,28,15,9,23,19,15,14,3,126,3,22,19,27,17,23,3,36,29,189,85,554,437,461,599,693,301,699,68,3886
309101268,0,6,9,5,11,11,6,14,0,63,4,22,6,9,17,24,3,28,19,129,47,290,212,282,344,433,173,411,40,2232
309101269,3,4,9,5,7,6,0,4,0,38,4,8,8,4,6,23,7,14,18,98,75,202,180,220,277,353,146,374,24,1850
309101270,8,48,66,69,81,73,35,42,7,434,16,49,70,74,94,93,28,77,116,613,285,1186,1774,1512,1969,1804,839,1638,222,11222
310011271,0,10,15,14,28,19,11,12,0,109,5,11,8,13,22,24,4,13,26,127,74,227,196,275,508,403,192,237,38,2150
310011272,0,38,20,25,35,30,16,17,0,180,0,13,15,20,35,27,5,14,49,183,95,345,289,357,782,546,239,312,83,3038
310011273,12,61,47,78,117,105,62,80,3,561,20,51,31,55,119,118,48,62,101,604,412,1347,1089,1505,3284,2601,1319,1721,211,13486
310011274,10,77,59,49,88,50,28,27,14,399,9,79,32,44,122,69,23,25,118,514,160,715,599,664,1385,816,344,451,203,5333
310011275,0,13,17,11,33,20,6,12,0,118,5,7,10,16,19,22,14,14,30,141,129,379,325,399,789,768,382,522,60,3758
310011276,0,7,4,4,10,7,11,0,0,44,0,4,3,9,18,8,10,5,22,76,25,97,68,97,221,148,81,71,27,836
310021277,3,29,20,21,41,25,37,42,8,226,11,22,9,20,30,46,11,45,51,247,189,576,490,688,849,781,512,1029,120,5234
310021278,3,6,7,10,8,11,3,13,0,63,7,10,4,5,3,6,3,14,18,72,71,207,159,203,249,259,129,367,40,1690
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,10,36,29,28,58,54,24,43,7,276,14,37,23,26,66,46,25,53,84,380,312,854,670,947,1536,1099,687,1285,188,7577
310021281,0,27,31,23,51,25,21,32,4,212,11,21,13,16,35,37,20,40,66,259,186,533,493,664,1018,860,515,957,153,5377
310021282,9,27,8,27,42,38,36,46,4,235,7,24,15,12,45,44,19,38,40,238,188,530,435,600,1103,878,572,848,104,5260
310031283,3,22,15,22,48,23,20,25,0,190,6,13,5,14,41,28,6,16,37,164,174,482,401,512,1076,755,435,629,76,4534
310031284,3,13,4,13,39,30,11,14,3,136,11,15,15,10,47,36,18,25,45,218,140,347,321,469,893,642,361,391,79,3640
310031285,4,10,9,12,26,22,12,22,4,121,3,8,12,10,25,16,13,18,18,129,116,257,265,399,762,596,347,406,54,3199
310031286,3,13,5,13,14,15,12,13,0,87,3,7,7,6,11,21,15,14,13,105,90,307,258,317,547,487,274,336,43,2659
310031287,9,43,34,31,61,43,32,26,3,280,11,16,26,24,77,64,23,42,75,356,280,709,658,890,1708,1185,694,839,134,7088
310031288,3,10,8,14,25,12,12,11,3,90,0,11,3,16,15,19,4,14,14,96,75,278,212,264,464,446,236,363,32,2368
310031289,7,14,13,19,27,24,6,21,0,128,3,9,9,11,20,29,4,20,15,113,103,328,257,298,522,561,256,509,23,2864
310031290,9,19,9,15,25,17,9,30,0,132,3,5,3,14,13,26,7,22,10,96,90,363,305,367,559,615,275,541,35,3155
310031291,3,7,6,12,28,14,9,11,0,97,6,7,5,9,34,13,6,10,17,117,119,267,223,329,692,376,216,317,45,2578
310031292,3,7,12,16,25,8,20,4,5,99,4,15,8,11,27,18,7,15,17,116,98,231,222,318,605,404,254,302,46,2472
310031293,3,37,17,32,61,42,31,30,0,255,3,10,10,10,53,44,20,22,40,216,236,620,532,813,1611,1138,720,847,101,6620
310031294,3,8,15,6,21,13,17,18,0,106,0,10,5,8,18,32,6,11,10,100,105,195,197,273,563,478,288,409,31,2532
310031295,0,3,3,12,12,4,4,0,0,41,3,3,3,7,7,6,3,4,14,53,34,98,82,103,217,128,67,79,23,829
310041296,3,21,18,36,50,30,28,24,0,219,5,23,12,19,56,75,25,34,40,290,234,579,555,782,1530,1348,715,1041,106,6885
310041297,3,17,17,23,42,41,20,17,0,187,7,24,17,12,53,47,12,22,35,234,145,408,366,492,1024,819,398,560,76,4281
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310041299,9,13,11,13,20,26,18,9,4,121,14,11,9,18,53,33,13,22,48,215,123,367,315,450,947,621,347,440,87,3694
310041300,7,24,10,32,55,31,15,13,0,190,5,19,23,29,56,56,19,13,69,284,113,336,310,476,1046,665,315,384,132,3778
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,13,25,22,40,84,67,37,34,0,315,13,25,22,53,106,59,27,47,90,443,285,646,586,954,1982,1401,725,875,186,7643
310041303,0,24,13,14,34,17,18,20,4,139,4,13,9,10,33,27,11,31,19,150,113,309,266,352,825,621,384,494,46,3420
310041304,9,32,18,32,80,45,20,36,0,280,3,23,18,29,67,55,18,50,52,322,263,633,579,855,1978,1627,798,1115,115,7974
311011305,10,33,23,20,34,42,19,38,3,215,8,32,12,15,45,33,22,40,42,260,178,598,523,671,884,836,494,1045,132,5356
311021306,6,12,4,8,35,24,11,12,0,117,5,20,7,15,45,29,15,22,50,202,97,319,247,414,743,565,292,384,85,3147
311021307,3,28,22,15,36,23,10,21,0,158,6,24,23,26,61,51,29,25,47,283,153,440,407,580,1080,712,379,471,117,4341
311021308,3,13,10,20,30,35,18,19,0,156,5,6,12,16,52,41,16,16,23,183,102,271,252,388,855,678,341,447,57,3390
311021309,0,9,8,21,28,17,10,14,0,106,0,12,3,5,26,29,8,16,16,122,77,247,219,312,561,463,265,355,46,2539
311021310,3,16,14,16,30,30,9,21,0,139,0,15,6,8,23,31,9,11,15,129,107,329,258,355,611,619,291,490,47,3103
311031311,10,28,27,32,52,44,31,35,0,251,3,20,16,25,72,66,23,35,51,313,155,475,425,602,1121,824,491,676,94,4873
311031312,5,14,15,12,36,26,14,14,3,137,4,14,9,17,65,40,19,19,29,206,94,262,258,389,834,598,299,370,61,3157
311031313,0,5,9,13,23,16,17,20,0,111,6,5,7,9,26,30,9,21,23,145,75,218,211,277,525,451,245,406,53,2462
311031314,6,11,10,15,47,21,17,11,8,155,9,23,23,20,90,49,23,36,76,344,157,386,321,556,1269,802,430,549,127,4585
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,12,23,15,13,39,31,22,23,0,178,9,8,11,9,45,45,20,21,40,211,128,388,360,472,888,754,384,569,81,4018
311031317,0,26,24,20,61,44,22,10,0,214,6,20,20,38,88,58,19,33,69,359,159,499,459,684,1399,911,437,530,136,5219
311031318,0,16,5,10,17,29,10,26,0,124,3,13,6,13,22,29,8,17,26,138,68,241,183,271,461,455,245,390,49,2361
311031319,13,42,21,46,75,59,45,43,3,338,9,26,25,37,101,98,40,41,70,448,269,725,631,912,1898,1421,778,1070,170,7865
311041320,10,42,25,32,63,69,51,72,8,368,17,37,21,23,61,44,19,68,41,341,203,637,524,709,1274,1142,621,1156,103,6368
311041321,26,75,54,73,116,113,65,92,9,614,15,52,46,51,117,128,55,113,118,700,455,1108,973,1382,2529,2234,1268,2123,276,12347
311041322,0,9,10,29,25,31,23,29,6,165,7,20,10,18,46,41,14,37,35,228,94,306,278,429,642,605,336,608,88,3386
311051323,8,15,15,26,44,34,18,24,0,176,7,19,14,15,49,39,14,26,45,228,142,354,359,502,1047,823,388,574,96,4276
311051324,5,31,28,28,42,31,23,32,3,218,4,8,25,28,42,37,21,23,19,203,119,490,427,527,817,798,449,802,61,4492
311051325,4,25,16,30,60,50,21,29,0,237,14,25,16,29,49,78,17,47,44,317,169,524,482,597,1248,1050,512,822,91,5498
311051326,9,15,19,26,37,29,12,26,3,179,13,19,19,26,57,36,14,27,51,258,124,373,372,560,1067,688,356,485,105,4137
311051327,8,28,27,38,50,55,30,52,3,291,7,27,25,8,53,71,23,38,43,293,206,649,556,733,1280,1260,596,941,99,6318
311051328,4,12,12,14,38,25,11,11,3,131,0,8,8,21,36,26,12,11,34,157,77,254,227,383,685,457,236,315,80,2712
311061329,3,15,8,11,35,30,18,15,0,132,0,12,10,9,19,20,12,24,34,135,90,324,305,328,665,668,348,476,70,3272
311061330,4,15,15,20,36,23,19,24,0,159,6,19,10,21,69,46,15,23,79,281,109,306,265,432,879,551,303,334,129,3312
311061331,0,13,4,8,26,14,3,3,3,76,4,3,12,11,35,17,5,12,27,131,44,169,153,225,478,242,125,140,56,1628
311061332,10,39,36,55,70,79,42,38,3,368,15,25,19,26,67,66,13,36,50,316,264,782,753,915,1638,1476,781,992,120,7720
311061333,0,17,19,18,36,42,9,14,0,163,10,10,21,19,57,35,16,19,53,240,137,395,350,493,1040,683,327,447,87,3961
311061334,5,17,17,19,45,38,22,19,0,177,5,18,12,21,35,39,17,36,35,221,139,442,438,505,1016,870,441,676,59,4591
311061335,0,3,9,12,30,25,7,9,0,100,7,15,13,5,35,26,5,8,43,152,92,277,303,364,674,649,269,340,74,3036
311061336,5,15,15,17,43,30,12,9,7,146,3,23,18,13,68,47,16,17,69,271,103,421,334,507,1076,607,296,353,138,3837
312011337,10,19,6,15,27,20,7,21,0,131,8,17,11,20,21,22,15,24,35,169,166,352,284,477,673,578,419,777,87,3813
312011338,6,11,11,5,18,13,13,37,0,115,6,15,6,7,9,15,3,29,22,102,189,288,232,292,342,367,509,1625,61,3898
312011339,3,10,7,9,11,5,3,14,3,61,3,3,3,0,4,9,6,15,16,55,75,144,99,138,156,196,162,723,56,1750
312011340,3,6,4,8,3,3,7,3,0,36,3,6,4,7,7,12,3,5,27,74,53,129,97,155,182,206,124,488,50,1489
312011341,3,24,11,13,15,16,17,33,3,130,7,9,7,8,9,10,8,21,27,106,220,365,244,317,457,397,625,1608,87,4328
312021342,6,36,23,32,84,47,48,89,0,372,7,23,16,21,60,45,25,46,65,307,240,758,528,743,1371,1034,729,1392,126,6918
312021343,0,11,10,6,23,4,6,14,0,72,4,3,3,4,5,14,0,14,5,58,57,161,133,188,280,231,205,334,18,1610
312021344,4,28,22,19,60,46,38,71,8,300,3,22,18,24,41,22,5,39,38,208,240,588,458,630,1081,853,649,1343,103,5953
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
312021346,0,4,7,4,21,13,9,11,0,69,0,9,3,11,12,4,0,3,14,66,47,129,144,187,321,226,148,286,31,1511
312021347,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,0,0,3,3,11,14,10,18,18,37,50,30,84,3,267
312021348,7,38,18,25,59,56,24,71,0,296,6,20,8,12,27,20,14,31,36,174,191,563,451,564,883,784,570,1127,97,5233
312021349,6,14,16,11,31,12,16,27,0,121,8,10,10,7,16,11,5,4,27,104,81,257,206,280,518,347,266,488,66,2511
312021350,4,8,4,6,27,24,16,30,3,123,4,3,3,9,25,11,12,19,25,110,74,226,165,247,521,378,288,559,61,2517
312021351,12,18,9,20,21,14,25,44,4,162,9,9,13,11,19,20,7,18,44,156,163,369,299,353,512,449,391,1034,98,3670
312021352,8,22,26,14,36,34,9,53,0,198,18,20,17,18,35,22,15,27,56,233,225,444,444,483,807,683,511,1143,125,4861
312021353,0,16,10,14,31,32,15,26,3,158,9,20,18,5,16,24,16,21,43,171,150,394,330,382,540,470,337,954,110,3661
312021354,4,16,4,16,27,18,7,21,0,117,3,6,5,4,22,6,9,5,18,89,95,288,198,312,488,365,333,545,44,2672
312021355,5,3,3,9,13,17,8,11,0,66,6,4,5,7,11,8,10,9,16,71,65,145,129,184,269,211,161,273,34,1467
312021356,3,12,16,20,37,27,18,23,3,146,5,10,8,13,33,31,19,18,35,169,109,294,251,343,685,471,319,508,69,3059
312021357,8,25,18,23,48,38,35,59,3,254,11,15,15,9,28,31,9,32,35,190,169,377,353,444,666,575,441,1008,84,4127
312021358,3,12,5,11,31,16,20,34,0,139,0,6,3,8,18,17,3,16,20,95,102,264,217,297,516,448,317,493,47,2694
312031359,5,28,24,25,43,46,26,46,8,244,10,29,21,37,37,58,23,64,47,314,223,481,467,750,1010,1158,889,1538,123,6653
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,9,15,14,21,27,31,18,21,3,161,10,18,13,8,27,26,12,19,32,162,154,405,329,473,588,526,349,825,73,3726
313011362,9,21,22,27,45,32,23,28,0,202,9,25,22,19,35,38,20,45,64,271,213,581,531,732,975,795,453,824,132,5234
313011363,8,34,13,30,41,41,18,31,0,209,13,29,22,25,45,33,10,48,62,292,245,689,552,790,926,733,399,804,123,5262
313021364,8,8,9,8,14,14,14,24,3,106,3,9,7,8,19,22,3,21,20,106,86,237,164,237,378,371,175,345,41,2036
313021365,11,39,36,49,90,84,46,53,5,423,20,47,26,49,79,85,21,52,90,471,319,1125,977,1441,2150,1526,891,1367,200,9991
313021366,9,41,28,40,75,43,35,37,5,306,13,34,24,28,78,55,16,50,88,384,251,833,702,1025,1768,1147,658,941,198,7530
313021367,0,12,7,6,14,19,15,25,0,101,3,6,4,8,17,18,10,12,13,90,69,218,165,234,346,339,171,341,27,1921
313021368,3,18,19,21,47,24,15,24,3,182,4,18,8,12,45,20,7,22,45,184,120,399,299,450,890,566,342,472,84,3613
313021369,3,4,5,12,15,12,9,14,0,74,0,9,13,8,16,15,9,20,23,100,62,201,202,241,300,341,153,372,37,1907
313031370,3,9,12,3,11,9,8,13,3,71,3,12,4,10,19,14,3,20,26,112,87,265,193,285,285,380,190,457,58,2200
313031371,3,12,18,9,15,26,10,13,3,114,3,16,12,16,17,25,6,21,29,158,135,325,300,357,494,469,250,527,78,2935
313041372,12,32,18,37,68,55,25,38,5,287,14,29,20,27,67,42,21,37,54,304,226,697,578,864,1420,1065,620,942,125,6544
313041373,9,38,28,36,80,71,39,48,3,347,21,45,34,38,97,89,21,43,101,498,299,883,763,1071,1951,1357,719,992,223,8256
313041374,0,16,9,11,15,30,9,20,0,109,7,10,10,16,13,28,6,9,16,118,80,288,249,292,417,479,226,412,33,2468
313041375,10,45,47,38,71,77,34,62,3,394,11,37,21,34,64,75,31,65,63,406,332,1072,814,1018,1870,1629,888,1415,142,9183
313041376,0,4,9,5,14,15,3,19,0,72,4,13,3,8,10,14,3,8,4,64,52,204,141,164,258,278,116,276,19,1514
313051377,4,30,12,19,28,32,15,22,0,169,9,18,17,14,33,22,12,22,30,178,129,390,351,447,793,656,303,477,63,3620
313051378,9,19,25,19,44,39,19,24,5,202,5,31,25,19,33,47,30,21,37,243,204,542,474,654,993,846,447,685,105,4942
313051379,12,20,25,25,31,23,15,21,3,174,6,20,11,13,33,33,9,23,47,198,137,460,364,502,840,696,358,505,90,3949
313051380,6,30,33,36,65,49,34,43,6,293,10,29,30,30,74,42,16,32,64,337,215,780,635,895,1468,1125,595,842,153,6715
313051542,4,24,16,25,44,40,14,38,4,210,6,31,15,18,49,45,10,44,38,257,188,627,524,643,1001,952,491,906,82,5409
314011382,4,55,43,37,72,64,26,60,0,354,0,28,15,18,39,69,20,44,35,266,252,1046,787,923,1481,1616,815,1230,82,8231
314011383,7,54,43,51,90,83,37,72,0,436,16,29,21,32,66,103,32,60,73,425,354,1082,919,1068,2007,2064,964,1626,132,10212
314011384,4,25,13,17,31,37,12,28,3,174,10,22,17,17,34,29,12,33,32,193,155,496,393,479,676,725,354,766,73,4120
314011385,0,20,23,16,29,33,21,31,0,173,3,13,10,11,22,27,5,31,36,162,122,489,412,467,754,825,452,730,61,4323
314011386,9,59,53,54,88,86,43,55,3,447,11,47,33,26,54,89,21,60,63,407,460,1450,1190,1340,2326,2349,1266,1757,144,12281
314011387,8,33,25,38,30,40,22,40,3,237,11,23,20,24,17,39,12,61,26,231,204,775,705,684,773,1041,489,1077,87,5845
314021388,12,49,37,56,124,108,76,71,4,537,18,41,28,26,135,93,39,53,84,529,373,960,950,1324,2791,1995,1088,1312,190,10967
314021389,20,42,23,42,68,71,35,43,0,348,10,10,19,20,83,53,23,55,69,340,311,730,703,976,1947,1720,866,1337,125,8735
314021390,13,61,40,71,123,110,56,57,7,530,12,53,42,38,89,90,34,71,100,536,478,1346,1233,1700,3122,2830,1429,2136,214,14498
314031391,11,22,24,17,55,43,35,31,0,243,5,16,13,23,43,39,16,22,37,225,165,437,413,564,1175,866,455,588,87,4745
314031392,0,13,9,14,29,21,12,22,0,119,3,11,5,15,29,21,10,22,25,140,92,265,216,339,714,474,268,317,50,2745
314031393,13,17,24,24,45,35,20,34,0,207,6,6,13,11,30,32,18,22,24,165,147,449,405,513,914,801,455,579,51,4324
314031394,5,40,27,33,49,49,27,33,3,272,8,20,15,18,86,54,21,25,51,296,203,561,516,720,1420,1002,493,629,108,5649
315011395,0,3,5,5,8,8,0,0,0,34,0,0,0,3,0,0,0,0,3,10,3,17,8,31,67,39,5,38,9,231
315011396,3,22,10,29,43,26,7,25,8,179,10,5,3,7,9,12,6,22,34,127,84,184,164,338,505,358,189,520,90,2441
315011397,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,3,3,13,22,37,20,35,43,61,23,217,12,476
315011398,0,7,3,3,0,8,3,5,0,40,0,0,0,0,0,3,0,3,3,12,3,89,25,49,58,102,27,74,4,437
315011399,5,5,12,3,16,24,7,9,0,75,0,5,3,0,3,0,0,3,10,20,37,49,53,100,239,140,43,132,21,804
315011400,0,6,7,6,4,10,6,8,0,51,7,12,5,6,5,9,4,18,34,110,77,227,195,260,246,289,136,616,66,2114
315011401,3,7,5,3,4,4,4,4,0,48,5,3,5,5,6,8,0,9,29,67,62,106,76,128,222,323,125,252,85,1379
315011402,0,41,8,18,10,19,0,12,7,121,0,0,0,5,4,3,0,0,15,33,29,129,83,155,193,164,21,156,39,974
315011403,0,3,0,3,8,6,7,14,0,47,6,4,0,3,4,3,12,12,15,58,108,111,101,146,185,255,748,460,40,2152
315021404,3,13,5,12,23,12,7,6,5,103,0,7,0,6,6,4,0,18,31,73,49,147,67,153,308,237,133,388,77,1550
315021405,11,31,26,25,57,80,33,74,0,348,7,21,9,21,32,57,23,48,83,311,390,583,416,728,1310,1423,1790,2121,184,8941
315021406,0,3,0,6,4,7,9,24,0,47,0,6,0,3,3,3,3,14,20,57,60,78,71,96,170,274,138,742,46,1684
315021407,0,8,3,3,7,8,0,9,0,35,0,6,7,3,3,11,3,11,22,61,43,105,92,111,185,282,104,724,57,1715
315031408,4,3,0,7,4,11,8,12,0,53,4,7,8,4,11,13,8,22,18,90,96,176,137,235,307,392,187,799,63,2383
315031409,0,3,3,5,9,12,3,11,0,60,4,8,5,5,10,11,4,13,26,94,72,173,126,215,409,356,154,490,54,2046
315031410,0,0,0,0,3,8,3,0,0,19,0,3,0,0,3,0,0,4,12,31,46,55,47,83,127,175,93,456,28,1116
315031411,0,0,0,3,7,3,0,10,0,33,3,6,4,3,6,8,4,18,14,61,64,95,72,111,179,222,94,522,38,1391
315031412,6,6,3,6,19,13,13,16,0,84,3,11,0,5,12,9,9,10,28,87,97,137,104,187,342,355,209,457,54,1938
316011413,3,38,31,45,40,48,23,43,3,268,3,38,14,29,38,42,16,45,63,292,208,931,772,1005,1090,1097,591,1188,121,7014
316011414,11,52,24,38,52,48,30,32,0,281,7,52,30,36,38,45,11,46,44,312,265,1099,889,1044,1214,1267,650,1229,92,7747
316011415,3,20,34,41,45,33,30,23,8,241,10,21,22,20,25,38,18,39,54,239,160,703,604,784,1026,899,524,915,105,5720
316011416,7,29,20,23,34,24,14,22,8,176,4,16,10,16,22,24,11,14,30,145,151,633,484,571,735,610,341,593,96,4216
316021417,4,37,12,23,33,46,15,32,0,196,7,23,10,17,17,30,9,32,39,194,151,570,507,626,761,720,371,634,85,4422
316021418,0,25,9,14,18,17,5,10,0,106,4,15,10,12,15,23,6,28,17,138,72,411,328,390,442,470,236,534,51,2929
316021419,0,13,12,19,9,17,16,13,0,89,0,7,12,10,22,11,4,11,17,105,87,300,260,381,456,343,222,379,29,2455
316021420,4,66,46,49,61,79,38,48,0,393,12,39,33,25,59,52,22,48,72,362,301,1131,853,1240,1576,1365,792,1332,140,8735
316021421,4,31,24,21,35,33,4,11,0,168,7,31,19,17,29,21,14,40,50,221,187,615,478,576,721,706,314,748,82,4421
316021422,6,17,7,11,20,21,12,6,0,101,0,8,15,19,10,21,12,17,31,136,123,491,395,495,537,518,290,483,74,3403
316021423,5,21,23,21,18,26,14,26,3,157,3,23,16,10,30,24,16,40,22,177,142,557,447,541,691,689,359,704,53,4185
316021424,7,15,10,18,24,33,15,16,3,142,4,18,10,8,17,21,8,25,15,136,148,440,368,509,612,626,334,589,56,3677
316031425,3,54,34,44,46,23,14,23,3,250,17,37,24,36,29,41,16,40,47,282,246,911,765,986,1069,1059,593,1023,117,6770
316031426,5,35,26,35,32,38,12,27,0,224,8,19,19,22,35,35,17,33,33,212,156,615,607,723,857,858,415,741,70,5040
316031427,9,44,31,60,57,72,33,39,3,343,14,40,36,33,48,56,18,51,69,370,286,973,903,1273,1676,1356,781,1258,139,8640
316031428,9,25,25,36,29,31,20,13,0,198,14,22,18,31,26,41,23,26,35,233,200,706,567,788,960,994,527,908,74,5720
316051434,3,10,13,10,6,10,4,6,0,60,3,18,13,11,10,10,9,12,20,94,56,264,255,288,244,271,150,333,40,1903
316051435,0,32,14,26,19,24,9,17,0,153,6,15,9,17,15,24,8,28,24,144,118,524,357,538,497,538,285,567,45,3481
316051437,3,19,14,20,18,16,10,9,3,108,8,31,25,22,13,20,5,21,22,170,97,498,368,493,438,507,243,495,48,3198
316051438,5,33,25,26,32,30,20,25,4,190,5,23,3,38,24,16,10,20,33,179,138,585,440,712,687,522,312,538,65,3999
316051543,0,7,3,9,9,17,5,4,0,55,3,15,11,11,9,5,4,14,15,80,46,258,217,292,243,304,129,260,33,1775
316051544,0,22,10,22,20,18,15,20,0,124,0,6,13,12,13,19,10,25,11,110,84,412,292,376,485,498,254,510,34,2958
316061439,0,17,21,28,30,24,15,23,3,155,10,20,11,19,25,31,10,30,31,182,148,437,370,499,562,518,280,612,86,3522
316061440,0,24,12,14,14,19,3,18,0,114,9,34,32,28,12,28,9,36,29,208,140,563,438,514,388,420,224,553,68,3298
316061441,5,17,6,8,27,13,15,16,0,108,9,15,12,13,26,17,10,17,21,131,101,330,254,334,455,372,245,455,60,2602
316061442,9,35,23,28,23,38,14,28,4,198,5,27,23,22,28,31,12,33,36,220,174,589,506,685,753,723,376,790,94,4692
316061443,3,17,13,10,12,14,8,18,0,89,3,11,24,31,11,23,4,17,32,151,86,361,315,375,367,361,197,452,54,2568
316061444,3,35,22,27,29,28,18,37,0,198,3,24,19,20,24,39,11,40,33,205,157,696,533,701,738,731,380,820,82,4835
316071545,4,27,22,26,30,30,10,20,0,172,5,12,13,13,24,29,5,25,19,151,136,445,402,541,662,610,348,575,43,3766
316071546,0,11,6,12,9,16,0,8,0,60,0,14,8,3,8,9,4,10,20,82,53,248,177,240,232,241,110,311,29,1638
316071547,3,23,15,26,22,27,11,26,0,159,10,26,21,20,27,38,11,47,46,260,171,575,599,701,709,744,346,809,94,4753
316071548,11,41,33,53,87,62,30,38,3,360,11,40,17,47,70,47,21,44,73,374,295,1062,840,1296,1616,1243,688,1089,158,8294
316081549,7,70,46,47,50,71,25,54,3,390,15,74,39,50,65,80,21,60,73,481,378,1348,1088,1429,1369,1400,660,1454,164,9278
317011445,3,15,12,13,25,28,9,30,4,135,7,16,8,11,13,27,14,24,14,140,113,369,304,399,577,530,335,678,43,3354
317011446,8,32,20,25,48,40,21,26,0,225,7,21,18,9,31,28,10,13,33,165,203,679,577,689,1270,849,503,676,98,5544
317011447,10,26,21,15,43,32,16,28,6,201,3,16,7,7,29,25,11,17,44,162,156,467,381,504,898,631,363,579,86,4065
317011448,5,16,12,5,25,18,6,13,0,103,10,6,5,18,23,26,3,7,30,135,119,375,293,429,492,467,271,425,73,2954
317011449,10,10,17,7,21,38,17,26,0,150,3,4,16,11,23,18,12,26,17,123,135,273,279,357,618,473,338,554,41,3061
317011450,6,28,31,29,31,35,26,44,0,231,7,23,6,21,26,28,19,33,31,188,257,720,581,722,1023,1034,630,1208,67,6240
317011451,4,14,18,24,48,39,30,28,3,211,3,19,8,8,33,37,20,40,41,211,175,593,469,626,904,825,502,1027,111,5233
317011452,5,16,14,14,19,13,14,21,0,110,3,9,8,6,6,10,9,23,21,101,104,397,283,365,541,506,332,652,33,3215
317011453,4,21,15,14,40,28,22,20,0,167,4,13,8,11,29,14,11,15,33,134,138,440,359,533,945,660,418,590,64,4148
317011454,0,18,16,21,20,15,10,16,0,107,3,5,3,4,18,16,3,8,27,91,79,281,229,292,579,373,254,354,54,2500
317011455,3,9,12,16,20,19,18,40,0,136,4,11,3,12,7,12,4,21,15,99,136,470,349,416,651,608,394,690,44,3751
317011456,0,36,28,23,50,42,26,41,0,258,7,17,15,20,35,24,14,26,33,191,191,640,579,780,1261,882,617,857,76,5885
317011457,0,32,17,19,31,23,16,27,0,158,0,23,3,12,18,22,3,28,14,124,143,560,386,540,822,764,464,973,44,4712
317011458,5,40,17,31,55,75,55,67,4,348,15,21,13,14,33,40,29,44,46,253,210,646,554,764,1303,1040,686,1225,104,6532
317011459,8,42,22,29,54,57,28,30,3,269,7,14,13,13,36,28,21,25,47,204,193,547,466,739,1258,756,501,642,83,5184
318011460,3,16,15,24,32,33,23,44,3,192,7,19,9,7,13,20,13,21,56,160,125,425,318,435,681,652,446,788,124,4015
318011461,4,13,6,12,21,29,11,21,0,110,7,20,4,5,17,25,15,27,31,149,130,392,314,412,543,607,332,996,69,3803
318011462,4,23,10,16,18,19,8,26,3,126,8,3,5,16,14,15,14,13,28,114,141,277,268,381,479,422,238,652,74,2930
318011463,0,13,3,8,4,9,9,9,0,50,4,8,3,9,12,6,4,14,12,76,65,168,106,140,196,218,120,594,40,1646
