SAL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SAL10156,0,9,0,228,0,0,0,7,0,0,0,0,0,0,19,32,0,0,0,3,0,0,0,0,0,0,0,0,167,37,11,212,58,95,19,26,18,67,20,728
SAL10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10158,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,13
SAL10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,15
SAL10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,3,0,0,0,17
SAL10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,3,19
SAL10163,0,0,0,53,3,3,6,5,5,4,0,0,0,8,15,39,0,0,0,0,0,0,0,0,0,3,0,8,120,47,3,191,36,78,19,40,10,69,17,627
SAL10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10165,8,8,0,852,18,3,0,6,3,9,0,3,0,6,26,65,5,0,0,0,0,0,0,0,0,0,0,6,428,33,8,296,94,205,13,46,10,50,26,1219
SAL10166,0,0,0,136,4,0,0,4,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,64,5,0,50,10,37,3,12,0,3,8,194
SAL10167,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,35,3,11,3,3,0,9,6,98
SAL10168,0,0,0,9,0,0,0,3,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,20,3,9,0,0,0,3,5,66
SAL10169,0,0,0,8,3,0,0,6,0,6,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,31,3,4,29,4,12,3,3,4,9,7,107
SAL10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,15
SAL10173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10174,0,0,0,33,4,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,34,8,9,0,3,3,9,3,102
SAL10175,0,0,0,92,4,0,0,4,0,0,0,5,0,0,11,24,0,0,0,0,0,0,0,0,0,0,4,3,56,34,4,125,15,39,7,27,0,21,12,341
SAL10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
SAL10177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,15
SAL10178,0,8,0,341,5,7,0,7,0,0,0,5,0,4,12,45,0,0,0,6,0,0,0,0,0,5,0,9,221,50,12,245,62,111,22,39,14,61,19,849
SAL10179,0,0,0,106,0,0,0,0,0,0,0,0,0,3,9,19,0,0,0,0,0,0,0,0,0,0,3,3,99,20,7,78,28,59,15,29,17,62,13,422
SAL10180,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,9,9,4,0,0,0,0,0,41
SAL10181,14,33,0,299,12,5,10,5,7,22,3,14,18,45,115,255,0,0,3,0,0,4,0,0,0,12,38,61,369,128,115,324,152,839,103,463,292,1281,181,4246
SAL10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10183,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SAL10184,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,11
SAL10185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10186,4,3,0,195,25,3,3,20,7,11,3,4,3,12,57,134,0,0,0,0,0,0,0,0,0,0,8,14,365,115,22,493,79,163,41,88,26,145,69,1605
SAL10187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL10188,0,4,0,79,3,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,51,0,18,0,7,0,10,0,125
SAL10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
SAL10190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10191,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,24,0,10,0,3,0,6,5,60
SAL10192,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,15
SAL10193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10194,0,8,0,296,11,0,0,8,0,3,0,0,0,3,20,48,6,0,0,0,0,0,0,0,0,0,0,7,189,26,3,222,38,87,21,26,9,37,23,689
SAL10195,3,0,0,166,0,0,0,3,0,9,0,0,5,0,23,41,0,0,0,0,0,0,0,0,0,0,8,3,232,42,30,198,79,195,22,72,38,89,29,1019
SAL10196,0,3,0,135,3,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,5,5,82,17,9,76,19,53,14,17,12,26,6,343
SAL10197,0,4,0,96,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,3,4,6,64,17,5,64,15,35,13,19,21,53,11,314
SAL10198,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,10,0,10,0,0,0,0,0,46
SAL10199,4,0,0,100,8,0,0,7,5,0,0,0,0,3,18,47,0,0,0,0,0,0,0,0,0,0,0,3,128,29,16,149,33,75,16,29,20,44,16,555
SAL10200,0,0,0,12,5,0,0,5,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,37,3,15,0,10,3,9,3,111
SAL10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,20
SAL10203,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,10,0,0,0,4,0,37
SAL10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10205,0,0,0,34,5,0,0,4,0,0,0,3,0,4,3,18,0,0,0,0,0,0,0,0,0,0,0,5,60,12,0,78,17,23,6,6,0,22,3,237
SAL10206,0,0,0,26,4,0,0,3,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,60,10,3,73,5,9,5,7,0,12,6,193
SAL10207,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,29,0,13,0,3,0,12,5,76
SAL10208,4,0,0,66,8,0,0,8,0,4,3,3,0,5,23,41,0,0,0,0,0,0,0,0,0,0,0,3,90,36,17,145,45,89,27,41,11,88,26,621
SAL10209,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,20,4,4,30,3,13,3,5,4,9,3,89
SAL10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,16
SAL10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10214,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,0,4,0,0,0,0,0,19
SAL10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,6,3,0,0,7,0,40
SAL10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10219,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,4,0,0,0,0,0,20
SAL10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10221,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,13
SAL10222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10223,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,28,13,4,48,9,20,5,10,0,14,8,151
SAL10224,4,19,0,152,6,4,0,0,5,0,0,3,3,18,37,84,0,0,0,0,0,0,0,0,7,4,18,31,134,44,46,133,53,184,34,119,96,399,59,1298
SAL10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10226,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SAL10227,0,0,0,245,15,10,0,15,3,11,0,0,0,11,27,99,0,0,0,0,0,0,0,0,0,0,4,8,272,99,26,432,110,153,66,83,27,109,37,1410
SAL10228,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,14,6,27,3,12,3,6,0,10,4,113
SAL10229,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,3,13,4,4,6,7,3,67
SAL10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL10231,0,0,0,70,6,0,0,11,0,0,0,4,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,112,17,5,125,26,61,3,31,6,38,19,439
SAL10232,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,24,0,13,0,3,3,13,7,96
SAL10233,16,39,4,2257,52,0,0,25,14,17,5,5,5,26,105,259,6,0,4,6,0,0,0,0,0,0,11,29,1855,278,74,1393,375,1003,138,299,136,483,134,6158
SAL10234,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,0,6,0,0,0,0,0,35
SAL10235,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,11,10,4,24,0,0,4,8,0,10,5,82
SAL10236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10237,0,16,0,231,9,0,0,9,0,0,0,4,0,4,14,43,0,0,0,0,0,0,0,0,0,0,0,0,111,35,10,113,16,49,5,28,6,47,17,431
SAL10238,0,16,0,606,10,3,3,8,6,3,0,4,0,9,17,64,0,0,0,0,0,4,0,0,0,0,6,6,350,77,15,352,83,160,27,55,13,91,15,1251
SAL10239,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,28,11,13,9,0,0,3,3,115
SAL10240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12
SAL10242,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,9
SAL10243,3,7,0,751,10,3,0,8,0,11,0,5,0,5,32,84,0,0,0,0,0,0,0,0,0,0,4,7,566,68,24,380,123,292,29,51,33,95,35,1703
SAL10244,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,19
SAL10245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,22
SAL10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15
SAL10248,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,39,6,13,0,6,3,5,6,106
SAL10249,0,18,0,886,16,4,0,17,3,7,3,7,0,9,45,106,0,0,3,0,0,0,0,0,0,0,3,12,517,74,20,408,79,265,21,86,20,117,51,1654
SAL10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10251,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,6,0,5,0,0,0,39
SAL10252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
SAL10253,0,0,0,29,3,0,4,5,0,4,0,0,4,3,10,31,0,0,0,0,0,0,0,0,0,0,0,6,93,31,7,139,20,45,10,35,12,41,17,444
SAL10254,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,18
SAL10255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SAL10257,4,9,0,191,4,0,0,0,0,0,0,0,9,11,22,53,0,0,0,0,0,0,0,0,0,4,3,10,116,50,26,161,69,103,40,59,62,184,30,897
SAL10258,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,3,0,0,0,0,0,32
SAL10259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10260,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,14
SAL10261,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,3,24,7,6,18,4,4,0,4,0,12,5,79
SAL10262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3
SAL10263,0,15,0,797,18,10,0,8,4,6,3,5,4,8,42,97,0,5,0,0,0,0,0,0,0,0,11,11,493,66,19,340,74,232,25,68,22,99,51,1496
SAL10264,0,0,0,40,4,0,0,4,0,4,0,4,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,3,45,25,4,92,27,45,12,14,8,59,7,350
SAL10265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SAL10266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,4,0,0,0,3,0,30
SAL10267,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,12
SAL10268,0,0,0,46,0,0,0,4,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,3,44,9,9,78,14,42,14,13,10,23,11,266
SAL10269,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,28,5,9,5,6,0,10,5,96
SAL10270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,9,4,18
SAL10271,4,27,0,794,20,4,0,11,4,17,0,0,9,8,46,117,0,0,5,0,0,0,0,0,0,0,0,11,294,65,14,280,62,283,17,83,25,72,51,1247
SAL10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
SAL10273,0,0,0,34,3,0,0,8,0,0,0,0,0,0,16,31,0,0,0,0,0,0,0,0,0,0,0,0,47,35,0,125,16,53,0,36,0,37,16,366
SAL10274,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15
SAL10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
SAL10276,0,0,0,163,7,0,0,6,3,0,0,0,0,3,23,45,0,0,0,0,0,0,0,0,0,0,0,3,163,23,7,213,44,75,8,31,19,57,28,668
SAL10277,0,3,0,130,10,0,0,13,0,3,0,3,0,0,29,54,0,0,0,0,0,0,0,0,0,0,4,6,161,44,6,299,43,83,22,31,11,67,32,786
SAL10278,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,36,4,13,0,4,3,11,0,104
SAL10279,11,16,0,220,5,3,4,6,4,6,0,7,10,26,34,98,0,0,0,0,0,0,0,0,0,4,4,14,184,64,56,170,109,223,40,135,104,421,43,1553
SAL10280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,5,4,0,0,0,8,0,32
SAL10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10283,4,6,0,691,15,6,5,18,9,0,3,0,0,10,22,75,0,0,0,0,0,0,0,0,0,0,0,3,361,65,19,423,87,173,24,49,17,75,21,1313
SAL10284,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,16,3,4,0,5,0,3,3,57
SAL10285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8
SAL10286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,5,0,0,0,0,13
SAL10287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,14
SAL10288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7
SAL10289,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,6,6,0,0,0,0,0,39
SAL10290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,11
SAL10291,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,4,0,4,0,24
SAL10292,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,12
SAL10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,15
SAL10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10296,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
SAL10297,0,4,0,98,8,6,0,8,0,0,0,0,0,3,5,32,0,0,0,0,0,0,0,0,0,0,0,3,88,25,5,132,21,58,17,21,3,24,5,410
SAL10298,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,4,0,0,0,0,0,24
SAL10299,5,12,0,139,0,0,0,0,0,3,3,6,6,8,31,60,0,0,0,0,0,0,0,0,0,5,10,12,113,42,24,90,46,179,29,88,83,329,44,1062
SAL10300,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,14
SAL10301,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,3,45,18,3,88,14,53,9,25,3,31,20,310
SAL10302,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,5,0,0,0,0,0,0,20
SAL10303,0,0,0,83,0,7,0,3,0,3,0,5,0,5,23,44,0,0,0,0,0,0,0,0,0,0,0,4,106,36,6,164,45,141,27,65,32,137,30,799
SAL10304,0,3,0,129,4,0,0,12,4,3,0,3,0,3,31,67,0,0,0,0,0,0,0,0,0,0,3,3,216,75,31,339,103,139,45,62,21,79,33,1132
SAL10305,0,4,0,36,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,22,4,0,35,3,25,4,13,0,28,3,144
SAL10306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10307,0,0,0,7,0,0,0,6,3,0,0,5,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,28,9,3,40,9,7,5,10,0,9,7,125
SAL10308,0,3,0,332,8,5,0,5,0,6,0,6,0,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,224,46,3,267,55,95,7,27,8,34,17,790
SAL10309,0,3,0,329,11,0,0,8,0,0,0,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,236,53,14,307,51,89,15,31,3,52,15,861
SAL10310,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
