SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL13162,0,0,0,0,0,0,5,3,9,180,126,12,316,15,10,24,340,209,6,557
SAL13163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13164,0,0,0,0,0,0,0,0,0,40,11,3,53,0,0,0,56,16,0,79
SAL13165,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,4
SAL13166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13167,0,3,0,0,0,3,0,8,9,240,130,59,432,20,13,32,465,329,7,803
SAL13168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13170,0,0,0,0,0,0,0,0,0,13,4,0,22,0,0,0,22,7,0,26
SAL13171,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,9
SAL13172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13173,0,0,0,0,0,0,0,0,0,15,15,4,33,0,4,4,38,36,0,71
SAL13174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13175,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SAL13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13177,0,0,0,0,0,0,0,0,0,21,10,0,33,4,7,11,43,35,0,75
SAL13178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13179,0,0,0,0,0,0,5,0,8,138,96,40,270,3,5,12,286,239,6,526
SAL13180,0,0,0,0,0,0,0,0,0,27,12,9,40,0,0,0,40,45,0,95
SAL13181,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,8,3,0,8
SAL13182,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,3,0,10
SAL13183,0,0,0,0,0,0,0,0,4,5,0,5,6,0,0,0,6,8,0,11
SAL13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL13186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13188,0,0,0,0,0,0,0,0,0,12,14,5,30,0,3,4,38,38,0,78
SAL13189,0,0,0,0,0,0,0,0,0,11,10,3,21,0,0,0,25,18,0,39
SAL13190,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,8
SAL13191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13192,0,0,0,0,0,0,0,0,0,73,34,12,124,0,0,4,130,49,3,181
SAL13193,0,0,0,0,0,0,0,0,0,48,32,14,88,4,3,6,95,147,3,253
SAL13194,0,0,0,0,0,0,0,0,0,109,43,19,168,5,5,12,177,94,0,275
SAL13195,0,0,0,0,0,0,3,14,20,321,173,67,564,19,13,27,593,477,18,1088
SAL13196,0,0,0,0,0,0,0,0,0,8,4,0,17,0,0,0,17,6,0,23
SAL13197,4,5,0,0,0,5,3,0,10,130,92,47,271,15,11,19,286,232,0,517
SAL13198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13201,0,0,0,0,0,0,0,0,0,8,8,0,14,0,0,0,10,3,0,19
SAL13202,0,0,0,0,0,0,0,0,0,106,41,13,159,5,0,13,170,76,5,253
SAL13203,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,8,0,16
SAL13204,0,0,0,0,0,0,0,0,0,5,3,3,8,0,0,0,8,7,0,16
SAL13205,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,13,13,0,24
SAL13206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL13207,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,8
SAL13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13210,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SAL13211,0,0,0,0,0,0,0,0,3,73,37,14,125,5,3,7,137,92,4,232
SAL13212,0,0,0,0,0,0,0,3,3,61,35,18,116,8,0,9,123,75,3,200
SAL13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13214,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,5,0,19
SAL13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13216,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,11,8,0,19
SAL13217,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,8,0,5
SAL13218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13219,0,0,0,0,0,0,0,0,0,11,9,0,22,0,0,0,21,7,0,28
SAL13220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13223,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,7,5,0,15
SAL13224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL13229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL13231,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL13232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13235,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SAL13236,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,5
SAL13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13238,0,0,0,0,0,0,0,0,0,36,18,12,58,0,3,3,65,38,0,103
SAL13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL13241,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,12
SAL13242,0,0,0,0,0,0,5,3,11,139,58,29,220,9,6,12,230,151,3,390
SAL13243,0,0,0,0,0,0,0,0,0,48,37,11,98,0,5,4,104,66,0,172
SAL13244,0,0,0,0,0,0,0,0,0,40,24,12,78,3,0,5,79,39,0,117
SAL13245,0,0,0,0,0,0,0,0,0,21,7,0,27,0,0,0,30,16,0,47
SAL13246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13248,0,0,0,0,0,0,0,0,0,10,8,0,12,0,0,0,12,8,0,21
SAL13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13251,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL13252,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL13253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13256,0,0,0,0,0,0,0,0,0,8,4,4,15,0,0,0,15,12,0,25
SAL13257,0,0,0,0,0,0,3,0,4,71,52,15,135,6,0,6,148,188,0,335
SAL13258,0,4,0,0,0,4,15,12,27,644,573,59,1289,26,42,74,1360,875,23,2262
SAL13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13262,0,0,0,0,0,0,0,3,7,26,31,0,57,3,9,7,65,55,4,129
SAL13263,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6
SAL13264,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,5,0,11
SAL13265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL13266,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,0,11
SAL13267,0,0,0,0,0,0,0,0,0,10,8,6,22,0,0,6,28,23,3,49
SAL13268,0,0,0,0,0,0,0,0,5,24,16,0,42,0,0,5,48,26,0,76
SAL13269,0,0,0,0,0,0,0,0,0,77,89,14,180,4,8,14,193,97,3,296
SAL13270,0,0,0,0,0,0,0,0,0,28,20,6,61,0,0,0,62,124,0,186
SAL13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL13272,0,5,0,0,0,4,0,8,12,182,85,46,324,15,12,25,347,268,6,619
SAL13273,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,5,0,9
SAL13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13276,0,0,0,0,0,0,0,0,0,21,25,4,48,0,0,0,47,44,0,91
SAL13277,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,4
SAL13278,0,0,0,0,0,0,0,0,3,66,21,13,105,0,3,3,105,92,0,203
SAL13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13281,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4
SAL13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13285,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,8,0,11
SAL13286,4,7,0,0,0,11,11,9,22,114,118,61,296,11,21,36,330,643,14,988
SAL13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13288,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,10,7,16
SAL13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13290,0,0,0,0,0,0,0,0,0,29,17,9,56,0,0,4,61,54,0,111
SAL13291,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,10
SAL13292,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,4,0,8
SAL13293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13294,0,0,0,0,0,0,0,7,7,121,75,13,212,11,6,12,228,145,4,376
SAL13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13297,0,0,0,0,0,0,4,0,6,106,83,21,209,7,7,11,223,167,3,394
SAL13298,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,8
SAL13299,3,6,0,0,0,6,3,3,17,372,197,67,638,14,18,27,666,412,9,1087
SAL13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,11
SAL13304,0,4,0,0,0,4,0,0,10,136,43,9,190,3,9,7,203,78,3,280
SAL13305,0,0,0,0,0,0,0,0,0,94,33,13,141,0,5,4,142,49,0,196
SAL13306,0,0,0,0,0,0,0,3,3,77,22,9,112,9,4,11,115,65,0,189
SAL13307,0,0,0,0,0,0,0,0,0,31,18,3,54,3,0,4,63,29,0,91
SAL13308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL13309,0,0,0,0,0,0,0,0,0,44,18,0,64,0,0,0,67,21,0,92
SAL13310,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,11
SAL13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13313,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,8,0,0,9
SAL13314,0,0,0,0,0,0,3,3,3,42,29,3,72,5,5,13,85,67,4,157
SAL13315,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,10,6,0,13
SAL13316,0,0,0,0,0,0,0,3,4,97,51,28,177,10,5,11,186,122,7,315
SAL13317,0,0,0,0,0,0,0,0,0,33,4,0,40,0,0,0,43,10,0,54
SAL13318,0,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,15,15,0,26
SAL13319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13320,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,15,13,0,29
SAL13321,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,9,0,12
SAL13322,0,0,0,0,0,0,0,0,0,11,16,7,28,0,0,0,30,24,0,58
SAL13323,0,0,0,0,0,0,0,0,0,33,13,11,51,0,3,7,56,37,0,87
SAL13324,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,5,0,10
SAL13325,0,0,0,0,0,0,3,0,6,389,190,39,617,15,9,24,650,278,3,933
SAL13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13328,0,0,0,0,0,0,0,0,0,52,31,5,84,0,0,0,84,29,0,116
SAL13329,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,5
SAL13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13331,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,12
SAL13332,0,0,0,0,0,0,0,0,0,37,37,3,76,4,0,6,83,40,5,124
SAL13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13334,0,0,0,0,0,0,0,4,3,7,4,0,7,0,0,0,9,17,4,27
SAL13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13336,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,5
SAL13337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13338,0,0,0,0,0,0,0,0,0,37,29,0,70,4,0,4,70,16,0,87
SAL13339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13340,0,0,0,0,0,0,8,11,25,214,217,41,467,27,18,43,514,443,27,980
SAL13341,0,0,0,0,0,0,0,0,0,11,3,0,20,0,0,0,20,7,0,18
SAL13342,0,0,0,0,0,0,0,0,0,8,8,0,17,0,0,0,15,9,0,27
SAL13343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SAL13347,0,0,0,0,0,0,0,0,0,5,5,0,8,0,0,0,8,7,0,16
SAL13348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13349,0,0,0,0,0,0,0,0,0,3,11,0,15,0,0,0,15,7,0,18
SAL13350,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,3,0,7
SAL13351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SAL13352,0,0,0,0,0,0,3,0,9,68,41,11,125,0,5,8,132,131,0,270
SAL13353,0,0,0,0,0,0,0,0,0,27,27,4,64,5,0,0,64,42,0,114
SAL13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13355,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,3
SAL13356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL13357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13358,0,0,0,0,0,0,0,0,0,38,28,16,80,4,8,10,93,117,3,207
SAL13359,0,0,0,0,0,0,0,0,0,9,8,3,22,0,0,0,26,13,0,37
SAL13360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL13364,0,0,0,0,0,0,0,0,0,15,14,0,28,0,0,0,28,5,0,36
SAL13365,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
SAL13366,0,0,0,0,0,0,0,0,0,4,7,0,8,0,0,0,8,11,0,23
SAL13367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11
SAL13368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13369,0,0,0,0,0,0,9,7,20,193,98,47,337,14,10,25,357,417,14,792
SAL13370,0,0,0,0,0,0,0,0,0,25,14,3,40,0,0,3,43,31,0,78
SAL13371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13372,0,0,0,0,0,0,0,0,0,74,44,21,136,5,11,12,146,162,0,317
SAL13373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL13375,0,0,0,0,0,0,6,0,5,92,61,15,169,9,7,11,175,116,5,301
SAL13376,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,14,8,0,21
SAL13377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13379,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,8,4,0,17
SAL13380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13382,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,3,0,7
SAL13383,0,0,0,0,0,0,8,4,8,128,63,25,212,3,10,18,226,198,3,431
SAL13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13385,0,0,0,0,0,0,0,0,4,39,15,9,63,3,0,6,68,31,0,97
SAL13386,0,3,0,0,0,3,4,5,12,115,105,64,285,15,10,28,308,421,12,735
SAL13387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13389,0,0,0,0,0,0,0,0,0,24,21,9,47,4,0,6,52,19,0,74
SAL13390,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,7,4,0,11
SAL13391,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5
SAL13392,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,4
SAL13393,0,0,0,0,0,0,0,0,0,4,4,3,7,0,0,4,10,6,0,14
SAL13394,0,0,0,0,0,0,4,3,12,123,87,25,230,12,14,21,250,273,9,532
SAL13395,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,7
SAL13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL13401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13403,0,0,0,0,0,0,0,0,0,7,4,0,10,0,0,0,10,6,0,23
SAL13404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13405,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,6,4,15
SAL13406,0,0,0,0,0,0,0,0,0,14,8,0,19,0,0,0,19,11,0,34
SAL13407,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
SAL13408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13410,4,4,0,0,0,4,3,0,8,200,91,53,349,6,10,19,371,317,10,691
SAL13411,0,0,0,0,0,0,0,0,6,94,45,17,160,6,5,13,170,95,3,269
SAL13412,0,0,0,0,0,0,0,0,4,142,83,14,238,0,6,6,251,132,5,377
SAL13413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13415,0,0,0,0,0,0,0,0,0,9,3,0,14,0,0,0,14,8,0,17
SAL13416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL13419,3,3,0,0,0,3,4,0,6,149,66,23,237,10,3,13,254,153,0,405
SAL13420,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,3,0,0
SAL13421,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,5
SAL13422,0,0,0,0,0,0,0,0,0,28,17,8,50,6,0,6,60,69,0,130
SAL13423,0,0,0,0,0,0,3,4,9,98,94,43,243,9,7,20,257,315,9,584
SAL13424,0,0,0,0,0,0,0,3,10,123,95,32,252,10,11,19,267,260,9,537
SAL13425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13426,0,0,0,0,0,0,0,3,4,121,65,14,199,7,0,7,204,104,3,312
SAL13427,0,0,0,0,0,0,0,0,0,9,8,4,25,0,0,0,26,15,0,37
SAL13428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3
SAL13429,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,5,0,0,14
SAL13430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13431,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,3
SAL13432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13434,0,0,0,0,0,0,0,5,5,13,11,9,32,0,0,0,32,52,0,86
SAL13435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL13437,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL13438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13439,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,3
SAL13440,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,9
SAL13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13442,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,5,0,10
SAL13443,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,13
SAL13444,4,0,0,0,0,0,0,0,7,199,71,26,298,11,4,21,318,96,0,415
SAL13445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13446,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL13447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL13448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13449,0,0,0,0,0,0,0,0,0,14,5,0,24,0,0,0,24,5,0,25
SAL13450,0,0,0,0,0,0,0,0,0,130,57,8,192,3,6,5,202,72,0,280
SAL13451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13455,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,5,0,15
SAL13456,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3
SAL13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13458,0,0,0,0,0,0,0,0,3,88,48,22,160,0,0,9,168,134,5,302
SAL13459,0,0,0,0,0,0,0,0,0,22,0,0,26,0,0,0,22,14,0,40
