SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL13696,316,283,600,13,18,35,17,25,44,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,51,0,0,0,0,0,0,38,53,86,35,34,72,389,373,761
SAL13697,125,106,233,3,8,12,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,9,8,22,10,3,11,143,122,263
SAL13698,21,15,38,5,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,5,3,13,0,0,0,27,25,50
SAL13699,1464,1547,3006,153,181,335,135,183,319,30,36,70,17,27,46,3,0,7,5,0,3,0,0,0,0,4,3,0,3,6,0,0,0,191,253,445,32,29,62,13,16,31,388,476,867,155,156,312,2004,2183,4190
SAL13700,30,28,62,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,4,35,32,65
SAL13701,59,45,103,7,3,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,5,13,11,12,23,70,63,128
SAL13702,2571,2858,5427,90,111,202,509,614,1128,8,9,21,9,15,21,5,9,12,0,4,4,0,0,0,0,0,0,0,7,7,0,0,0,536,657,1192,32,30,59,15,13,28,665,813,1479,168,131,300,3402,3803,7206
SAL13703,103,108,215,0,0,0,8,6,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,16,0,0,0,0,0,0,7,13,15,0,0,0,111,120,230
SAL13704,45,37,86,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,8,0,0,0,47,42,93
SAL13705,1116,1165,2280,27,21,42,102,85,186,7,3,11,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,92,208,3,3,7,0,0,0,144,115,260,68,78,143,1327,1355,2686
SAL13706,115,111,222,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,3,0,6,116,112,233
SAL13707,36,37,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,43,47,92
SAL13708,12,16,29,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,8,4,5,0,0,0,21,17,42
SAL13709,192,190,385,6,10,15,21,20,43,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,47,0,3,3,5,0,0,35,30,69,14,10,23,239,234,475
SAL13710,525,609,1130,31,30,64,55,55,100,5,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,67,68,135,0,0,0,5,0,5,99,100,204,41,51,95,666,757,1428
SAL13711,22,25,39,0,0,5,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,0,0,0,0,0,0,9,9,18,0,0,0,26,36,63
SAL13712,710,797,1506,25,27,55,58,69,125,0,0,4,5,3,6,0,0,0,4,0,7,0,0,0,0,0,0,7,7,17,0,0,0,76,82,162,0,3,3,7,0,4,112,114,223,101,86,186,921,996,1921
SAL13713,557,568,1122,29,30,57,56,46,102,0,3,3,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,17,8,24,0,0,0,74,71,139,0,6,7,0,5,5,104,106,206,62,57,118,718,730,1451
SAL13714,5744,3997,9741,510,351,851,1659,1301,2958,111,99,210,76,64,140,29,21,52,34,33,63,0,6,3,6,0,11,14,16,35,0,0,0,1932,1542,3473,226,169,393,39,29,69,2699,2084,4789,722,485,1208,9167,6572,15732
SAL13715,1542,1491,3034,64,70,125,157,151,304,0,3,11,3,5,6,0,0,0,9,5,10,0,0,0,0,0,0,3,5,8,0,0,0,170,164,333,3,8,11,3,3,6,234,243,482,146,188,336,1920,1928,3848
SAL13716,4164,4585,8746,218,231,444,804,843,1640,7,10,16,6,9,17,4,0,6,0,0,0,0,6,3,0,0,3,4,7,6,0,0,0,827,867,1697,19,28,45,11,14,20,1075,1132,2205,237,213,454,5474,5934,11405
SAL13717,650,600,1253,3,0,7,17,14,33,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,48,87,0,0,0,61,64,126,3,3,5,0,6,6,62,79,140,93,53,149,813,731,1543
SAL13718,218,191,404,0,0,0,24,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,46,0,0,0,0,0,0,25,26,52,25,21,50,266,232,498
SAL13719,133,119,247,0,0,3,18,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,22,0,0,0,0,0,0,21,7,25,24,17,39,172,142,312
SAL13720,131,134,264,3,3,4,15,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,33,0,0,0,0,0,0,17,26,41,28,23,52,173,183,352
SAL13721,40,40,81,0,3,5,8,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,17,0,0,0,0,0,0,10,10,19,5,0,7,55,55,106
SAL13722,15,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,16,35
SAL13723,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
SAL13724,79,81,155,4,5,7,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,17,0,0,0,0,0,0,10,13,24,9,7,13,102,94,196
SAL13725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13726,2052,2117,4167,71,74,146,161,191,355,3,7,16,5,8,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,173,208,381,11,6,11,4,4,11,253,295,552,132,150,280,2437,2557,4996
SAL13727,264,258,521,9,10,19,16,17,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,32,3,3,7,0,3,3,32,33,62,6,11,14,302,293,598
SAL13728,17,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,25,23,44
SAL13729,431,386,821,14,3,19,97,95,193,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,100,200,4,8,13,0,3,3,121,113,232,13,19,32,568,517,1088
SAL13730,4770,4611,9377,795,879,1677,1673,1463,3135,120,83,200,74,63,134,19,18,35,19,15,37,0,0,0,5,0,10,23,15,38,0,0,0,1931,1662,3592,343,321,665,54,52,106,3127,2915,6037,641,495,1144,8533,8023,16562
SAL13731,1175,1139,2316,207,197,402,751,760,1511,17,19,41,16,17,31,7,0,6,7,4,8,4,0,3,3,0,3,0,5,7,0,0,0,801,805,1608,54,52,103,11,8,18,1066,1057,2122,149,155,303,2390,2356,4746
SAL13732,4330,4775,9103,115,104,213,388,429,817,9,5,12,6,9,9,0,0,0,3,0,3,0,0,0,3,0,7,0,4,9,0,0,0,408,448,854,23,21,53,0,6,10,547,581,1133,207,217,423,5082,5576,10657
SAL13733,1363,1347,2710,35,31,64,114,124,236,0,3,0,9,5,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,127,125,255,5,10,14,0,0,0,171,167,334,57,63,119,1590,1575,3168
SAL13734,24,29,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,54
SAL13735,18,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,33
SAL13736,28,21,51,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,8,9,0,0,0,6,13,25,0,0,0,42,33,75
SAL13737,652,660,1315,5,8,18,48,37,88,6,5,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,53,115,0,0,0,0,0,0,71,64,136,29,32,60,745,755,1505
SAL13738,183,202,383,6,6,22,9,14,22,4,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,29,0,4,5,0,0,0,25,30,54,34,32,70,244,264,507
SAL13739,271,266,531,3,4,9,29,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,55,0,0,0,0,0,3,33,29,59,8,6,11,308,304,608
SAL13740,111,121,238,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,3,3,0,0,0,8,7,14,0,0,0,120,133,254
SAL13741,4,8,12,0,0,0,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0,5,5,11,0,0,0,13,18,28
SAL13742,2194,2381,4575,130,134,264,263,287,552,3,4,11,3,3,7,3,4,5,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,279,301,585,3,3,11,7,3,12,420,446,868,114,118,230,2727,2940,5666
SAL13743,106,98,203,0,0,0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,0,0,0,8,10,17,12,4,18,122,113,240
SAL13744,7,5,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,11,7,19
SAL13745,79,83,164,5,0,7,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,13,7,19,21,24,44,115,108,224
SAL13746,63,62,125,3,6,7,13,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,17,0,0,0,0,0,0,14,15,23,6,3,12,84,76,164
SAL13747,2142,2094,4231,94,104,196,778,823,1599,3,3,8,7,5,9,0,0,0,4,0,3,0,0,0,0,0,0,5,5,6,0,0,0,789,833,1625,25,26,48,4,5,7,916,965,1881,160,158,320,3213,3215,6428
SAL13748,80,71,146,5,0,6,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,8,10,15,12,22,93,82,180
SAL13749,382,367,742,3,4,3,30,40,66,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,40,44,80,0,0,4,0,0,0,47,49,92,33,38,65,462,443,906
SAL13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13751,11,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,13,9,25
SAL13752,35,25,65,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,4,38,33,67
SAL13753,351,376,733,30,30,66,55,46,103,7,0,9,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,53,117,0,0,0,0,0,3,100,89,186,33,35,69,482,501,985
SAL13754,20,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,23,19,44
SAL13755,30,40,70,4,0,8,5,8,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,13,0,0,0,0,0,0,19,12,23,0,5,7,48,51,100
SAL13756,40,40,80,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,4,10,46,45,93
SAL13757,535,511,1042,52,36,85,80,91,173,3,3,9,0,4,8,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,91,99,191,25,16,35,3,0,3,165,152,316,51,41,92,753,703,1453
SAL13758,38,42,81,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,7,3,8,0,0,3,51,46,94
SAL13759,102,81,181,4,6,11,21,17,35,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,37,0,0,0,0,0,0,29,23,51,21,20,42,149,120,272
SAL13760,15,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,20,8,30
SAL13761,13,17,25,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,0,5,0,0,0,8,5,13,7,10,14,28,30,57
SAL13762,61,60,125,0,5,0,12,10,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,24,0,0,0,0,0,0,18,13,30,13,23,36,94,95,192
SAL13763,38,38,80,0,0,0,5,3,6,3,5,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,18,0,0,0,0,0,0,9,9,19,4,6,10,52,52,104
SAL13764,1283,1323,2609,76,58,131,129,125,249,4,6,6,3,5,10,5,6,7,0,0,0,0,0,0,4,0,9,0,0,9,0,0,0,144,140,281,6,3,6,4,5,7,224,210,434,80,82,163,1589,1612,3203
SAL13765,72,70,142,0,0,0,0,8,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,0,0,0,0,0,0,3,9,11,10,11,14,84,85,174
SAL13766,22,25,43,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,21,22,44
SAL13767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13768,67,61,128,0,5,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,3,7,10,12,27,83,80,162
SAL13769,5,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,15
SAL13770,270,273,545,3,3,4,25,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,57,0,0,0,0,0,0,33,28,56,9,9,21,312,313,618
SAL13771,15,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,25,47
SAL13772,17,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,33
SAL13773,216,195,409,8,7,16,11,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,18,18,32,0,0,0,0,0,0,28,26,52,24,22,43,261,241,507
SAL13774,172,152,318,3,8,13,17,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,34,0,0,0,0,0,0,18,26,42,21,15,40,208,192,402
SAL13775,76,70,147,5,5,4,9,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,20,0,0,0,0,0,0,14,12,23,10,7,16,97,87,183
SAL13776,10,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,9,4,13
SAL13777,64,77,136,8,5,13,0,3,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,0,0,0,0,0,0,14,19,27,14,8,20,89,97,194
SAL13778,168,172,343,0,3,8,9,14,23,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,19,31,0,0,0,0,3,4,19,20,40,15,18,35,203,211,415
SAL13779,5987,6621,12611,507,587,1094,459,510,967,13,25,41,21,23,43,0,0,3,3,6,5,4,3,6,0,0,8,4,6,10,0,0,0,515,570,1084,20,25,42,28,29,55,1070,1208,2280,800,851,1654,7861,8687,16546
SAL13780,134,136,274,3,7,14,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,18,0,0,0,0,0,0,14,13,29,12,7,23,162,166,326
SAL13781,632,746,1377,20,16,34,102,92,195,0,0,5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,98,204,4,0,7,4,0,3,129,120,251,87,154,238,847,1022,1867
SAL13782,69,61,130,3,0,4,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,25,0,0,0,0,0,0,15,12,29,3,0,10,95,74,166
SAL13783,144,153,296,5,0,8,6,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,20,27,0,0,0,0,0,0,17,18,31,9,5,17,169,180,348
SAL13784,823,961,1781,26,36,58,77,95,174,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,102,176,0,5,11,0,0,5,102,140,247,47,88,142,976,1192,2173
SAL13785,55,40,87,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,5,4,7,0,0,3,57,46,102
SAL13786,678,769,1452,11,18,29,58,49,118,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,119,0,3,6,0,0,4,79,77,157,38,38,73,796,883,1683
SAL13787,705,701,1408,13,17,29,77,61,146,0,0,6,3,5,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,80,72,153,6,3,7,0,3,5,103,92,193,24,34,63,829,830,1661
SAL13788,85,99,187,0,0,3,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,10,10,17,21,10,29,111,118,225
SAL13789,631,645,1279,23,29,51,33,28,64,7,4,13,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,0,0,0,49,46,100,5,4,6,0,0,5,78,81,160,55,30,79,766,760,1522
SAL13790,999,1135,2130,45,47,92,89,98,189,11,10,23,10,12,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,109,127,238,4,3,6,5,0,0,160,175,340,20,44,69,1182,1356,2533
SAL13791,46,57,104,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,4,3,5,13,11,21,61,65,127
SAL13792,49,59,108,4,0,5,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,7,3,12,7,3,10,66,68,129
SAL13793,31,18,45,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4,4,4,34,23,58
SAL13794,1308,1405,2710,52,59,114,85,98,182,3,0,6,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,93,101,199,0,0,4,0,0,0,150,167,314,128,131,258,1585,1697,3276
SAL13795,892,946,1841,23,22,40,114,131,247,0,3,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,117,144,259,5,0,9,0,4,3,146,170,314,69,66,140,1110,1180,2291
SAL13796,237,246,479,12,10,19,18,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,45,3,0,3,0,0,0,37,35,71,22,21,45,293,304,597
SAL13797,2161,2180,4341,65,59,126,251,233,479,9,4,15,10,8,15,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,266,247,516,16,19,39,3,0,4,350,333,683,143,151,295,2657,2658,5312
SAL13798,117,102,212,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,0,0,0,0,0,0,4,8,11,22,21,45,144,127,267
SAL13799,1830,1952,3783,159,189,350,92,98,199,5,3,12,7,7,19,0,0,0,0,3,7,0,0,0,4,0,4,9,4,15,0,0,0,125,124,245,4,3,10,4,7,14,298,323,615,113,144,261,2240,2422,4659
SAL13800,1449,1433,2882,30,27,58,192,197,392,0,0,5,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,199,403,17,14,32,3,8,8,254,250,507,61,54,120,1763,1745,3505
SAL13801,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6
SAL13802,1183,1282,2470,20,21,41,168,178,347,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,181,355,0,5,8,5,3,5,203,209,412,80,89,165,1467,1580,3046
SAL13803,36,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,42,36,76
SAL13804,174,180,348,0,0,3,10,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,16,0,0,0,0,0,0,9,6,23,4,0,3,188,190,375
SAL13805,555,534,1091,8,11,23,46,38,89,0,4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,94,3,5,9,0,0,0,65,55,119,15,15,30,633,608,1239
SAL13806,19,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,22,15,41
SAL13807,1496,1670,3162,111,122,235,79,76,162,0,0,3,41,64,109,4,9,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,145,284,0,4,3,5,12,15,254,282,535,150,179,330,1894,2133,4033
SAL13808,1059,987,2050,23,28,59,176,192,369,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,201,379,5,6,8,7,3,14,220,237,455,64,46,109,1341,1277,2613
SAL13809,79,78,161,4,0,4,3,3,8,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,0,0,0,15,12,23,10,17,23,102,104,207
SAL13810,111,106,223,3,4,6,19,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,34,3,0,3,0,0,0,21,17,38,22,25,39,153,152,305
