SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL32319,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,9,0,5,0,0,7,0,38
SAL32320,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,7,5,3,0,0,7,0,4,0,0,18,4,4,0,0,0,0,0,0,0,13,11,0,3,0,5,0,4,0,0,24,7,3,5,6,5,0,7,0,0,29,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,14,12,4,14,3,6,13,0,101
SAL32321,0,0,5,0,0,0,0,5,0,9,0,0,3,0,0,0,0,8,0,11,0,0,4,4,3,5,0,0,0,30,0,13,9,3,0,0,3,0,0,32,17,13,7,3,7,0,5,6,0,60,10,8,8,10,3,3,0,4,0,52,5,4,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,42,26,23,12,12,24,4,216
SAL32322,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,0,0,0,8,3,0,0,5,0,0,3,0,0,8,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,4,0,0,15,3,0,52
SAL32323,0,0,0,6,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,7,0,0,3,4,0,0,4,0,0,18,7,4,8,0,5,0,6,3,0,32,0,4,7,7,8,0,8,0,0,30,4,3,5,0,5,0,4,3,0,25,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,22,12,12,3,17,22,0,122
SAL32324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8
SAL32325,0,0,12,15,3,29,0,24,0,83,7,15,16,8,8,11,3,9,0,75,8,17,23,15,15,9,10,9,0,95,34,48,37,20,34,11,8,8,0,200,46,58,45,35,53,18,13,20,4,285,24,32,23,16,24,13,25,14,0,168,5,9,0,0,4,0,4,3,0,26,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,123,175,159,103,150,91,60,72,17,952
SAL32326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,5,0,0,4,0,0,0,4,0,13,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,9,0,0,0,11,0,40
SAL32327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,5,3,0,23
SAL32328,0,0,5,0,0,4,0,0,0,10,0,0,3,0,0,5,0,5,0,15,4,9,5,3,5,3,0,0,0,34,11,21,10,0,9,0,0,0,0,46,15,23,4,6,4,0,0,0,0,56,7,16,3,0,8,3,0,0,4,51,4,4,0,0,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,26,13,47,14,0,8,4,236
SAL32329,0,0,5,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,7,0,5,5,6,4,0,5,3,0,14,3,0,0,0,0,0,0,3,0,7,0,0,0,6,4,0,5,0,0,18,6,3,4,11,7,0,0,0,0,31,0,0,0,0,0,0,7,4,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,11,20,14,15,4,20,15,0,112
SAL32330,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,6,7,4,5,6,0,7,0,30,6,0,3,0,0,0,3,7,0,28,0,0,0,5,7,0,4,0,0,24,3,3,4,3,5,0,7,10,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,24,5,26,6,12,28,0,137
SAL32331,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,3,0,17,0,5,5,0,0,3,5,0,0,20,10,0,0,0,4,0,9,0,4,23,6,0,0,5,5,0,6,0,0,26,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,5,12,8,15,3,30,5,4,105
SAL32332,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,5,5,0,0,5,6,0,0,0,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,4,0,6,5,0,42
SAL32333,0,0,10,7,5,16,0,14,5,65,4,8,18,10,3,10,11,14,3,82,13,27,31,38,14,15,35,18,14,201,13,26,38,29,18,3,23,16,0,169,15,16,22,21,21,3,31,19,4,153,5,12,35,13,14,9,33,15,4,142,0,4,5,0,0,3,9,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,86,155,121,81,62,137,101,26,834
SAL32334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,4,5,4,23
SAL32335,0,4,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,15,12,9,8,0,0,0,0,4,0,31,7,0,3,0,8,4,0,0,0,23,10,0,0,3,5,0,0,0,0,21,10,0,0,0,0,0,0,4,4,12,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,16,19,4,22,5,9,9,0,129
SAL32336,3,0,16,14,8,28,9,31,0,115,11,14,42,21,12,3,8,12,0,118,20,35,63,26,32,16,20,38,0,245,33,31,48,25,32,16,25,52,8,274,53,39,38,32,45,18,36,44,7,304,29,27,29,25,24,14,33,37,5,228,23,7,11,9,11,7,13,8,3,89,6,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,3,168,151,250,148,160,102,142,228,31,1391
SAL32337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,5,0,0,21
SAL32338,0,0,4,11,0,14,0,9,0,52,0,3,6,4,9,0,0,12,0,35,3,5,15,3,12,0,8,0,5,51,7,15,9,9,16,4,13,4,0,80,22,8,14,12,21,0,16,8,3,102,13,17,9,8,10,11,15,9,0,90,3,0,0,0,3,4,0,0,0,15,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,57,49,55,53,68,42,49,50,7,424
SAL32339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,4,0,9,0,32
SAL32340,0,0,8,5,0,15,5,22,0,52,3,5,17,8,9,15,7,16,0,90,22,26,29,31,17,18,11,20,10,174,27,24,34,27,31,9,22,18,4,202,12,20,17,20,16,5,21,20,3,151,19,17,14,22,22,11,14,23,0,144,0,0,5,0,0,0,6,0,0,20,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,90,98,125,115,107,75,88,122,21,836
SAL32341,0,0,0,0,0,4,0,0,0,5,0,4,3,0,4,3,0,0,0,17,0,6,12,0,0,0,4,0,0,32,7,5,12,3,10,3,3,0,3,48,6,4,8,4,5,0,0,3,0,34,3,5,9,0,8,9,6,7,0,37,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,46,11,28,16,18,11,5,182
SAL32342,0,0,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,3,0,11,0,9,9,3,3,3,0,0,0,30,3,13,7,5,8,3,0,0,0,32,7,6,13,5,6,0,4,0,0,38,6,4,0,8,3,7,0,0,0,34,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,23,21,16,14,0,9,3,152
SAL32343,0,0,0,9,0,6,0,3,0,13,0,3,7,3,0,3,0,4,0,20,3,6,14,10,0,3,0,4,0,42,9,12,5,5,9,10,8,8,0,57,15,12,8,13,11,10,0,6,0,80,19,21,6,8,18,3,6,13,0,92,6,12,6,0,6,5,0,3,0,43,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,62,70,47,51,37,31,13,45,0,353
SAL32344,0,0,12,31,0,45,0,20,4,116,4,12,13,23,14,24,8,23,4,123,15,57,48,65,22,42,9,24,8,293,30,93,51,72,36,35,19,35,8,381,44,95,44,85,55,26,17,44,6,424,48,78,46,69,48,35,29,42,8,402,10,19,3,9,15,3,0,13,0,78,0,5,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,157,361,224,353,194,216,82,208,37,1835
SAL32345,0,4,9,16,0,21,0,22,0,70,7,6,25,3,6,6,6,15,5,81,13,31,38,17,12,9,7,22,0,148,35,49,43,34,25,15,13,18,3,236,49,91,61,48,33,20,27,22,8,365,43,45,40,43,39,19,12,37,4,282,14,11,3,4,3,9,7,5,3,67,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,162,233,219,165,132,105,79,135,27,1251
SAL32346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5
SAL32347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,4,8,0,0,3,3,7,0,21,3,9,8,4,7,4,3,6,0,48,3,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,12,19,17,15,10,11,11,4,101
SAL32348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,6,25
SAL32349,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,3,0,0,12,3,3,9,0,3,0,0,0,0,20,5,3,0,12,0,0,4,6,0,41,4,7,6,7,4,0,6,10,3,47,9,0,0,4,3,0,0,5,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,14,36,11,4,10,28,9,144
SAL32350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32351,0,0,0,0,0,4,0,0,0,9,0,0,7,0,3,0,0,5,0,13,0,0,7,10,4,0,6,0,0,27,0,3,5,5,0,0,9,0,0,30,0,3,3,7,3,0,5,4,0,23,3,0,4,5,0,4,7,7,0,30,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,24,26,17,10,20,27,0,138
SAL32352,0,0,4,22,0,9,0,16,7,57,4,7,24,38,8,5,0,35,3,128,53,47,94,162,47,24,11,115,3,554,54,53,65,68,29,25,3,27,6,341,54,45,39,54,36,45,10,51,7,335,62,41,40,29,36,54,10,69,5,353,28,35,9,15,17,27,12,17,0,147,4,4,0,0,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,260,234,273,389,173,190,46,326,36,1925
SAL32353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32354,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,3,0,5,0,0,0,0,6,0,0,0,0,3,0,3,0,0,11,0,0,0,0,7,0,0,4,0,16,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,5,19,0,3,3,0,56
SAL32355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,3,0,18,3,0,5,5,4,0,0,0,0,15,0,3,0,4,4,0,0,0,0,9,4,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,11,12,7,0,12,0,66
SAL32356,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,12,4,3,5,0,3,0,0,3,0,21,5,9,9,3,4,4,4,0,0,42,0,8,6,8,5,4,3,7,0,47,7,11,9,5,3,0,3,0,0,42,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,24,25,19,21,17,21,4,184
SAL32357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,16,0,30,5,0,5,0,0,0,0,3,0,11,0,0,0,5,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,7,7,0,5,20,0,86
SAL32358,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,6,9,0,4,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,3,0,0,14,5,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,35,5,8,3,4,0,4,17,0,70
SAL32359,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,13,3,3,0,0,0,0,0,0,0,18,4,0,0,0,0,0,8,3,0,23,0,0,5,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,8,8,13,12,0,68
SAL32360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,4,0,17
SAL32361,0,0,0,0,0,6,0,0,0,9,0,0,3,6,0,4,0,0,0,15,3,5,8,0,8,8,3,0,0,31,5,4,8,6,3,0,5,0,0,24,5,6,7,0,4,6,9,3,0,50,5,12,14,0,8,3,3,4,0,44,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,40,21,22,21,18,21,0,187
SAL32362,0,0,0,3,5,10,0,3,0,25,0,0,3,0,0,3,4,0,0,9,8,9,9,7,5,0,3,0,0,37,14,24,12,7,13,0,0,0,0,74,24,27,17,7,22,5,5,0,0,104,15,19,10,0,11,0,9,4,0,68,5,8,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,86,54,26,54,18,19,16,0,337
SAL32363,0,0,0,0,0,4,0,4,0,12,0,0,5,0,0,0,0,4,0,12,0,5,4,4,0,0,4,0,0,22,4,0,8,3,0,5,4,4,0,31,5,8,6,3,4,0,10,10,0,45,3,4,3,0,10,5,3,4,0,32,7,3,0,0,3,0,4,0,0,23,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,24,38,18,22,14,24,25,0,180
SAL32364,0,0,0,0,0,0,0,0,0,4,0,3,4,3,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,5,6,3,0,12,3,0,0,0,33,0,0,0,0,0,0,3,0,0,7,0,4,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,10,3,23,5,5,3,0,84
SAL32365,0,3,0,6,6,5,0,0,0,17,0,0,0,0,4,3,0,0,0,8,3,3,3,3,3,3,0,4,0,17,14,31,7,4,5,0,0,5,0,64,14,32,8,4,15,0,6,0,0,72,19,29,8,5,13,4,0,0,0,74,5,13,4,0,0,4,0,0,0,28,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,108,26,23,39,23,3,12,7,289
SAL32366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,6,3,0,25
SAL32367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,3,0,0,6,0,20
SAL32368,3,0,23,12,3,41,4,24,4,112,4,11,34,26,8,13,15,19,0,123,16,44,58,28,22,31,35,34,3,268,41,42,62,37,34,22,38,44,3,323,40,47,59,45,34,33,37,47,3,345,37,30,34,31,28,31,40,51,4,286,10,8,3,12,7,7,13,13,0,70,6,0,0,0,4,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,150,188,271,182,141,176,177,227,26,1542
SAL32369,0,0,3,0,0,5,0,7,0,8,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,3,0,0,21,5,8,4,0,4,0,7,0,0,32,15,3,6,9,0,0,7,0,0,38,14,0,0,6,0,0,4,3,0,33,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,29,12,8,5,18,9,0,147
SAL32370,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,9,0,4,3,0,0,3,0,23,0,0,0,4,0,0,3,0,0,19,4,0,0,0,0,3,5,0,0,18,0,0,0,3,0,3,3,3,0,22,5,0,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,22,18,6,21,6,8,8,13,4,100
SAL32371,0,8,12,42,11,41,9,28,0,154,10,34,14,17,22,25,6,11,5,136,27,60,15,8,13,3,0,4,0,125,98,148,23,12,22,14,4,7,6,328,171,221,27,28,67,16,3,0,12,547,98,145,23,13,47,7,8,6,4,349,26,38,4,4,13,4,0,0,4,94,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,433,655,108,127,196,115,29,57,23,1756
SAL32372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,4,23
SAL32373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
SAL32374,0,0,3,4,0,6,0,3,0,13,0,0,5,0,7,7,0,0,0,17,5,8,10,0,7,4,0,0,0,39,11,7,10,6,8,0,9,0,0,55,16,11,12,4,6,3,9,6,0,73,5,5,7,0,12,0,16,5,0,52,9,4,3,4,3,0,0,0,0,16,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,43,37,55,20,42,18,40,22,0,275
SAL32375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,9
SAL32376,0,0,17,3,0,22,0,9,0,54,7,9,9,6,0,5,3,9,0,50,4,20,20,12,5,11,15,11,0,95,4,10,7,17,13,4,17,8,0,90,6,12,13,14,5,3,7,12,0,86,14,11,9,14,0,9,17,15,0,88,3,7,0,0,4,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,70,79,76,36,59,68,69,6,483
SAL32377,0,0,0,3,0,0,0,4,0,6,0,0,3,0,3,4,0,5,0,18,9,13,8,0,16,0,11,9,0,62,8,0,13,5,9,0,5,4,0,53,10,9,5,4,8,3,7,14,0,58,19,9,7,3,8,4,11,11,0,67,11,3,5,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,63,35,39,18,45,14,35,42,7,293
SAL32378,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,4,5,0,0,5,0,0,6,0,17,11,0,0,0,0,0,0,3,0,19,4,0,3,0,0,0,0,3,0,12,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,8,5,6,7,0,3,20,0,84
SAL32379,0,0,3,3,0,9,0,17,0,40,4,6,4,6,0,5,0,0,0,28,3,19,14,9,5,0,5,11,5,61,14,17,9,9,6,3,12,7,0,76,21,24,11,12,18,3,6,6,3,99,10,24,13,10,14,4,11,4,0,85,6,7,0,5,0,0,3,0,0,24,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,63,96,56,50,41,25,33,41,7,416
