SA2_MAINCODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
207011147,3907,4438,8345,363,404,761,52,65,115,1626,1805,3432,43,46,89,22,28,49,22,21,39,11,3,11,11,10,15,11,10,23,0,0,0,1788,1991,3782,692,903,1597,27,34,66,2875,3330,6204,296,369,670,7074,8136,15214
207011148,5776,6137,11912,496,477,973,63,65,125,1800,1857,3657,46,46,96,16,24,38,35,37,66,14,13,20,3,5,4,9,12,20,0,0,0,1978,2054,4031,772,908,1676,23,24,51,3272,3457,6733,382,384,768,9429,9980,19407
207011149,5367,6083,11448,414,508,922,114,142,252,2176,2526,4702,104,101,204,37,36,76,49,50,103,8,15,26,9,8,20,20,24,50,0,0,0,2524,2899,5424,728,894,1629,45,57,103,3713,4365,8073,411,482,891,9488,10923,20415
207011150,4671,4983,9653,274,274,550,86,85,169,1636,1678,3317,60,60,117,38,45,86,26,33,61,3,7,13,8,3,8,15,15,30,0,0,0,1868,1929,3795,386,504,891,25,8,30,2553,2712,5267,268,280,546,7496,7969,15459
207011151,3948,4396,8342,582,566,1149,216,196,414,2994,3159,6152,133,160,289,56,65,127,89,86,174,45,39,85,11,11,25,38,38,76,0,0,0,3579,3754,7334,1756,1734,3488,84,56,137,5996,6110,12101,706,816,1526,10645,11318,21966
207011152,2881,3306,6190,288,276,564,116,158,267,1975,2158,4131,67,88,155,32,43,69,49,49,98,27,32,60,9,11,25,15,18,33,0,0,0,2287,2553,4846,906,948,1854,44,32,80,3524,3816,7348,409,419,828,6822,7539,14364
207011153,5811,6369,12179,665,784,1447,193,199,393,2660,2834,5491,106,143,252,50,56,100,56,58,109,34,27,62,4,9,10,28,24,43,0,0,0,3128,3342,6463,846,1102,1948,44,46,91,4676,5269,9951,753,778,1528,11246,12413,23660
207011154,1822,1953,3778,99,87,191,27,24,52,676,671,1349,25,22,47,11,13,20,9,6,15,6,3,8,0,0,0,3,4,12,0,0,0,753,753,1502,168,163,331,12,12,28,1030,1018,2046,160,159,322,3019,3126,6142
207011155,4299,4798,9092,294,322,617,71,74,143,1662,1839,3498,79,67,145,20,27,50,30,33,64,13,14,24,9,7,13,16,9,26,0,0,0,1899,2076,3971,520,653,1174,17,21,43,2734,3066,5801,364,371,728,7393,8231,15623
207021156,3353,3555,6904,157,169,325,29,28,53,975,1014,1985,37,44,80,16,11,29,4,0,3,3,8,7,0,0,3,3,6,10,0,0,0,1065,1111,2179,249,254,508,15,4,20,1487,1542,3032,278,267,552,5119,5362,10483
207021157,5076,5646,10722,398,370,767,74,87,158,2065,2173,4234,49,56,107,39,41,83,46,46,91,7,9,13,4,3,10,18,6,28,0,0,0,2311,2421,4732,1177,1259,2436,34,29,65,3920,4081,8003,433,492,926,9430,10221,19650
207021159,5071,5396,10459,276,311,581,30,45,74,1423,1512,2934,31,43,73,10,14,19,24,36,63,4,9,10,0,3,6,4,12,14,0,0,0,1533,1664,3198,425,500,930,27,27,49,2256,2499,4755,311,398,708,7639,8291,15927
207021160,4086,4444,8531,198,202,400,27,35,55,1069,1203,2277,28,26,60,8,18,23,8,8,15,7,4,12,5,3,8,9,9,15,0,0,0,1155,1308,2471,343,406,752,42,59,97,1740,1977,3719,288,337,617,6110,6761,12863
207021424,4628,4726,9355,169,158,325,29,30,52,1117,1166,2280,24,41,64,8,13,18,17,10,20,3,7,13,3,5,10,5,10,13,0,0,0,1200,1271,2474,610,641,1254,13,17,29,1994,2080,4076,201,288,493,6826,7094,13924
207021425,3253,3831,7081,255,270,532,48,39,84,1411,1550,2963,24,35,61,33,31,60,16,19,39,6,5,17,0,0,0,3,12,18,0,0,0,1546,1693,3236,810,886,1693,19,21,40,2633,2873,5503,236,296,536,6121,7000,13119
207031161,5674,6234,11904,465,475,939,76,76,149,2188,2103,4292,45,48,95,33,35,70,21,29,50,6,11,15,6,11,18,11,22,35,0,0,0,2395,2322,4715,790,878,1667,52,45,97,3691,3724,7415,427,433,857,9794,10393,20184
207031162,3097,3440,6535,136,150,284,34,29,62,960,1037,1996,15,24,40,12,8,25,13,14,33,9,6,11,0,0,0,0,5,6,0,0,0,1039,1125,2165,262,327,590,21,27,50,1465,1631,3089,256,290,552,4813,5355,10173
207031163,3886,4374,8259,396,404,800,83,89,174,1942,1984,3933,53,56,115,36,41,85,29,31,57,22,20,36,0,4,10,22,18,34,0,0,0,2194,2248,4441,1980,2104,4087,51,43,92,4614,4800,9419,567,636,1208,9071,9808,18883
207031164,4468,4901,9375,313,346,659,79,65,145,1666,1730,3402,51,61,109,33,28,63,31,37,70,4,10,13,3,7,9,5,16,19,0,0,0,1878,1947,3832,904,1002,1905,37,38,67,3134,3328,6464,320,358,682,7926,8591,16513
207031165,2266,2738,5008,109,136,241,69,88,156,1166,1274,2439,24,53,77,29,26,56,25,27,49,21,37,60,3,12,11,19,11,34,0,0,0,1353,1528,2873,1512,1503,3011,25,37,62,2996,3198,6188,270,336,608,5528,6277,11804
207031166,2933,3138,6068,87,85,170,30,23,57,845,843,1692,23,31,48,17,20,38,14,13,26,3,9,11,7,0,3,0,0,0,0,0,0,939,939,1880,628,628,1253,17,12,29,1671,1665,3333,205,176,383,4804,4975,9781
207031167,2525,2834,5357,164,168,334,36,56,94,1149,1228,2377,23,39,62,14,23,42,10,10,16,8,8,11,4,4,10,8,9,21,0,0,0,1261,1369,2625,369,388,765,18,16,29,1811,1944,3756,146,187,336,4483,4955,9446
208011168,3786,4165,7950,401,433,836,65,80,145,1242,1345,2591,43,38,83,8,10,15,18,18,31,5,8,13,3,3,4,16,9,21,0,0,0,1392,1509,2900,255,278,536,13,15,27,2064,2230,4295,315,369,678,6165,6759,12927
208011169,5203,6144,11347,869,995,1857,129,150,278,2236,2421,4656,87,105,194,21,26,46,43,41,83,7,14,20,5,3,4,18,21,35,0,0,0,2546,2780,5320,760,905,1664,37,66,106,4204,4741,8946,637,726,1358,10043,11609,21653
208011170,4110,4570,8681,307,356,660,85,93,175,1703,1796,3498,45,48,90,16,15,28,35,34,62,3,4,10,3,3,4,7,8,13,0,0,0,1898,1994,3896,434,480,917,17,19,37,2652,2852,5502,363,464,830,7132,7884,15018
208011171,2782,3059,5836,144,178,324,35,49,85,1196,1363,2565,38,43,80,18,14,33,17,14,33,11,10,17,0,0,0,7,6,13,0,0,0,1316,1501,2821,282,296,574,17,18,32,1759,1989,3747,261,285,548,4801,5326,10130
208011172,4619,4956,9577,411,419,833,79,101,175,1792,1863,3656,53,57,113,21,19,38,40,39,82,15,12,30,3,6,16,15,20,31,0,0,0,2018,2117,4135,487,552,1042,33,30,61,2943,3125,6067,461,530,990,8030,8610,16634
208011173,4141,4564,8705,501,556,1053,109,101,211,1721,1861,3578,48,62,111,15,20,35,36,38,73,9,14,32,0,0,9,17,21,35,0,0,0,1967,2106,4072,438,480,920,30,20,55,2931,3165,6103,445,491,935,7516,8223,15740
208021174,5761,6292,12050,536,542,1078,94,102,193,2252,2439,4696,66,65,130,43,35,74,25,31,57,6,12,18,4,6,13,14,17,27,0,0,0,2500,2707,5202,809,919,1724,45,32,74,3888,4201,8084,485,493,983,10135,10989,21120
208021176,3603,3966,7570,368,334,703,69,95,165,2043,2079,4125,69,75,142,28,25,51,41,29,67,13,23,38,0,5,9,11,17,36,0,0,0,2279,2351,4629,1352,1637,2990,60,67,130,4056,4385,8445,462,487,947,8125,8842,16963
208021177,4809,5224,10027,657,643,1296,147,148,297,1954,2055,4003,74,89,155,29,36,67,43,66,108,28,14,39,3,11,14,18,11,25,0,0,0,2290,2420,4716,1071,1220,2295,45,36,78,4062,4317,8382,574,668,1245,9449,10210,19652
208021178,4485,4912,9398,417,456,873,82,95,179,1719,1838,3553,61,53,110,27,9,38,36,38,78,14,16,30,3,4,9,12,11,20,0,0,0,1952,2064,4016,565,586,1157,64,50,112,2999,3155,6153,454,439,889,7940,8505,16443
208021179,2566,2938,5497,206,215,424,74,90,163,1340,1431,2769,49,70,113,18,22,34,19,27,47,3,10,18,7,5,10,19,13,29,0,0,0,1523,1664,3182,436,495,925,26,25,54,2188,2396,4588,289,286,578,5044,5622,10663
208021180,1762,2000,3759,86,88,181,32,36,71,829,854,1680,12,20,35,17,19,27,19,15,32,3,4,5,3,0,7,3,7,12,0,0,0,921,949,1868,444,474,918,9,19,29,1469,1529,3001,153,168,324,3388,3698,7081
208021181,2291,2384,4680,122,115,242,36,37,70,1123,1081,2207,28,31,58,21,20,41,21,14,33,3,13,12,3,0,5,10,7,19,0,0,0,1231,1201,2435,442,487,922,26,23,48,1819,1825,3645,187,191,381,4302,4407,8709
208021182,2807,2966,5769,217,199,417,54,51,107,1587,1573,3157,47,54,103,16,12,31,32,31,64,16,11,27,3,3,9,6,14,17,0,0,0,1757,1752,3512,1046,1176,2225,34,22,53,3059,3149,6202,309,304,618,6168,6420,12591
208021426,3880,4147,8028,318,318,632,68,71,135,1598,1661,3259,45,45,85,17,20,33,23,23,52,6,9,15,6,0,9,4,5,12,0,0,0,1760,1843,3605,425,452,872,20,26,53,2523,2631,5158,329,325,654,6736,7110,13847
208021427,3651,3847,7494,210,214,424,43,50,95,1370,1486,2855,39,42,76,13,11,24,18,14,30,3,4,4,8,10,12,4,7,11,0,0,0,1492,1616,3109,286,347,631,32,31,64,2013,2210,4224,269,294,565,5934,6351,12287
208031183,3024,3089,6117,110,102,211,15,19,34,699,735,1438,14,11,27,0,3,4,6,3,8,7,0,9,0,0,0,5,5,11,0,0,0,745,786,1525,154,166,317,3,3,9,1009,1059,2064,141,162,299,4176,4303,8479
208031184,11,4,13,0,0,0,0,0,0,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,17,0,0,0,0,0,0,13,3,17,4,20,28,30,30,58
208031185,3019,3252,6276,307,300,599,29,28,64,1300,1427,2723,34,30,60,3,3,10,14,15,27,9,5,14,0,0,3,3,5,6,0,0,0,1383,1522,2910,165,200,362,17,21,41,1874,2035,3910,341,378,717,5232,5672,10902
208031186,3088,3465,6556,341,425,764,48,45,94,1778,1995,3775,46,43,92,6,5,7,14,24,40,8,15,23,5,3,7,7,5,15,0,0,0,1913,2134,4052,271,354,628,50,34,86,2578,2948,5522,527,589,1117,6191,7002,13194
208031187,1648,1660,3301,35,47,80,12,11,20,529,610,1132,7,14,26,4,3,5,3,3,6,0,3,0,0,0,4,0,0,0,0,0,0,556,638,1196,73,79,154,17,12,25,679,776,1453,96,123,223,2422,2556,4973
208031188,5602,6287,11890,454,475,924,108,98,201,2427,2660,5091,77,84,159,28,26,56,34,30,64,14,17,33,3,3,12,10,3,15,0,0,0,2703,2925,5630,553,647,1197,48,43,92,3758,4078,7840,523,612,1135,9881,10976,20862
208031189,3464,3608,7073,305,345,652,36,33,69,1371,1427,2795,30,33,62,14,12,26,21,18,40,13,19,26,3,3,3,0,4,4,0,0,0,1487,1540,3028,186,233,412,11,16,29,1993,2129,4121,340,364,699,5793,6101,11898
208031190,3061,3363,6426,262,265,521,68,74,141,1621,1779,3395,46,55,105,18,21,43,26,19,45,8,11,20,3,4,10,4,7,7,0,0,0,1796,1964,3763,390,463,855,32,32,61,2482,2723,5198,314,340,652,5861,6417,12275
208031191,2209,2331,4535,117,116,234,33,22,57,978,967,1944,39,37,79,10,14,25,7,10,16,9,10,24,0,0,0,4,3,11,0,0,0,1088,1072,2158,328,338,669,27,21,41,1558,1545,3104,274,307,586,4039,4181,8222
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,5119,5627,10751,629,618,1246,75,76,149,1990,2168,4156,73,81,149,24,20,44,20,28,50,18,12,32,14,14,31,8,11,15,0,0,0,2221,2410,4631,529,520,1045,47,46,90,3415,3586,7007,474,527,1003,9011,9744,18752
208041194,4447,5057,9504,458,546,1003,124,143,261,2379,2499,4874,85,108,197,48,53,100,53,69,128,27,29,59,3,4,7,12,19,31,0,0,0,2733,2922,5656,779,912,1686,49,39,87,4017,4408,8426,524,587,1112,8995,10053,19047
208041195,5296,5648,10938,463,489,948,107,139,248,2131,2113,4239,67,83,145,27,40,71,36,41,79,17,12,32,11,11,16,15,18,38,0,0,0,2408,2454,4863,1112,1381,2492,40,35,75,4018,4364,8379,415,502,921,9732,10508,20244
209011196,3009,3055,6061,77,98,172,23,22,49,865,781,1649,9,17,28,6,15,21,13,9,20,8,11,18,5,3,4,9,4,10,0,0,0,942,860,1797,424,385,806,26,14,43,1467,1353,2817,214,232,450,4694,4641,9334
209011197,6202,6642,12841,358,367,723,51,62,109,1889,2037,3929,45,48,95,18,21,35,20,19,43,5,6,14,6,5,7,13,8,20,0,0,0,2043,2207,4256,258,294,552,33,27,58,2693,2894,5586,351,389,742,9249,9922,19177
209011198,3692,4064,7760,309,307,618,69,65,133,1558,1683,3244,46,54,102,11,25,39,17,26,46,7,16,25,8,7,9,20,16,34,0,0,0,1736,1894,3628,399,445,847,33,23,58,2476,2677,5148,375,438,811,6540,7181,13716
209011199,3116,3427,6539,403,440,840,51,48,101,1425,1460,2886,42,49,88,16,19,28,25,23,48,6,5,13,3,3,3,10,8,21,0,0,0,1579,1619,3194,542,454,996,58,67,128,2580,2584,5160,662,762,1422,6355,6763,13118
209011200,2929,3271,6200,271,292,566,65,69,134,1131,1280,2408,45,46,91,16,21,36,21,24,44,4,4,8,3,0,3,12,3,19,0,0,0,1294,1452,2749,329,392,724,28,37,62,1919,2173,4094,247,260,513,5097,5704,10804
209011201,2313,2453,4765,159,143,307,23,26,42,781,772,1549,9,11,20,10,10,20,10,15,23,3,0,3,0,0,0,0,0,5,0,0,0,832,830,1663,136,174,307,9,11,17,1140,1158,2300,143,146,285,3590,3756,7351
209011202,4549,4938,9490,353,397,747,38,45,82,1647,1787,3434,30,46,80,14,15,35,8,14,22,10,10,15,14,12,24,4,11,16,0,0,0,1770,1939,3710,186,228,418,24,33,54,2334,2594,4932,276,317,586,7161,7848,15008
209011203,5253,5524,10779,336,325,661,116,79,191,1624,1724,3350,166,88,252,34,23,52,26,35,56,18,11,23,35,32,62,28,17,41,0,0,0,2039,1997,4036,363,389,753,43,30,70,2774,2741,5517,394,414,806,8423,8680,17103
209011204,2741,2897,5641,113,104,214,30,20,52,899,873,1770,23,20,43,9,7,18,4,11,18,6,3,5,0,7,3,0,0,3,0,0,0,973,937,1915,147,171,313,17,15,28,1243,1226,2473,190,206,405,4171,4335,8511
209021205,2350,2521,4873,139,141,275,75,103,181,1001,1150,2146,45,50,86,23,18,42,24,20,45,17,33,49,13,11,21,18,20,35,0,0,0,1209,1406,2612,1153,1152,2303,25,12,34,2519,2708,5228,363,391,753,5238,5615,10853
209021207,6077,6757,12831,564,571,1134,112,116,228,2754,2769,5523,80,67,146,38,41,74,37,39,79,10,27,37,22,21,42,8,12,21,0,0,0,3056,3089,6146,1351,1268,2614,78,92,175,5051,5016,10064,1159,1243,2400,12281,13013,25300
209021208,6424,6753,13175,506,488,995,98,78,168,2097,2052,4148,60,61,124,21,26,51,30,21,46,11,15,23,9,6,16,11,13,32,0,0,0,2328,2277,4608,974,971,1944,55,45,95,3861,3780,7641,769,794,1564,11061,11320,22382
209021428,4499,4869,9373,306,288,593,109,125,233,2076,2119,4195,106,107,217,60,40,97,59,46,102,21,22,45,8,13,25,22,26,47,0,0,0,2463,2496,4967,1040,1015,2056,72,67,141,3885,3866,7755,857,894,1752,9247,9631,18875
209021429,3083,3359,6440,178,157,330,60,85,144,1204,1259,2465,66,68,133,26,34,62,21,25,46,11,18,27,10,12,18,10,19,27,3,0,3,1410,1519,2922,484,456,939,41,46,91,2109,2172,4285,341,331,667,5525,5863,11393
209031209,7342,7662,15002,514,525,1040,59,62,121,1761,1892,3652,53,56,110,22,30,51,34,38,75,11,10,23,10,7,17,17,22,35,0,0,0,1964,2120,4084,302,322,626,23,25,47,2803,2997,5801,391,450,844,10539,11110,21648
209031210,1151,1152,2299,52,52,107,3,6,9,318,328,647,8,10,16,0,0,0,4,3,10,0,0,3,0,0,0,0,0,0,0,0,0,337,349,687,14,19,38,0,0,3,402,427,830,57,69,124,1611,1645,3254
209031211,1166,1091,2259,76,70,143,15,15,26,413,382,794,7,11,17,0,3,4,0,10,10,0,0,3,0,3,4,0,0,0,0,0,0,438,420,859,16,20,33,6,3,10,535,508,1045,156,170,321,1862,1769,3625
209031212,1738,1690,3433,68,55,117,5,11,18,424,447,874,7,8,9,4,3,5,0,0,4,3,3,3,0,3,3,3,3,6,0,0,0,451,470,920,26,32,56,8,11,16,551,565,1118,210,206,417,2500,2466,4966
209031213,3024,2985,6012,127,137,267,13,18,36,946,1011,1953,18,16,34,9,8,17,10,8,21,5,9,14,0,0,0,3,0,3,0,0,0,1003,1074,2079,82,88,172,10,8,26,1222,1313,2541,187,164,349,4438,4460,8898
209031214,2093,2103,4191,76,67,144,22,25,45,689,684,1366,21,32,50,3,6,8,5,3,9,4,3,9,3,3,8,0,0,0,0,0,0,748,752,1498,55,74,136,5,7,10,886,902,1788,179,158,338,3156,3161,6320
209031215,4367,4391,8754,358,384,745,18,27,45,1182,1263,2446,39,46,85,0,3,4,11,14,24,3,5,12,3,8,11,8,12,17,0,0,0,1269,1375,2647,121,130,251,15,15,32,1769,1905,3675,244,254,492,6377,6540,12924
209041216,1657,1739,3399,70,67,140,32,35,63,912,1014,1928,23,31,55,10,12,20,9,7,25,7,21,24,3,0,3,8,11,18,0,0,0,1005,1125,2135,505,497,1001,23,10,35,1604,1709,3309,169,171,335,3429,3615,7045
209041217,1670,1763,3433,59,67,124,16,18,41,526,523,1046,15,16,30,9,5,17,3,3,3,11,6,22,7,5,9,3,0,3,0,0,0,589,586,1173,408,323,734,10,6,22,1070,976,2049,191,193,390,2934,2937,5869
209041219,6060,6225,12284,554,523,1077,74,62,135,2078,2072,4149,42,39,76,24,26,55,19,16,35,5,11,19,3,0,3,7,5,9,0,0,0,2254,2235,4480,925,917,1841,47,36,88,3773,3711,7483,723,724,1449,10560,10650,21209
209041220,5771,5899,11672,203,199,407,49,48,88,1390,1533,2927,43,32,77,31,13,41,11,15,24,10,9,14,4,3,7,5,3,9,0,0,0,1542,1657,3196,449,444,885,29,27,56,2222,2328,4549,325,367,689,8311,8597,16910
209041221,3659,3841,7508,122,96,218,35,26,61,941,957,1897,22,19,46,10,20,30,8,9,17,8,6,11,0,4,3,0,0,3,0,0,0,1027,1041,2067,342,337,675,14,21,38,1502,1496,2999,296,342,635,5464,5679,11142
209041223,5966,6153,12126,377,344,719,52,39,88,1559,1454,3010,31,33,58,19,18,36,11,15,25,0,0,0,3,4,11,0,3,3,0,0,0,1668,1558,3235,891,881,1772,33,22,53,2964,2807,5776,599,593,1187,9531,9553,19087
209041224,3815,3664,7477,606,647,1252,51,62,109,2083,2099,4184,61,66,129,11,14,27,15,10,28,7,10,16,19,10,27,13,11,24,0,0,0,2259,2284,4549,115,143,254,27,21,50,3009,3099,6102,634,669,1303,7455,7423,14884
209041225,2427,2341,4767,231,282,517,13,22,31,812,803,1615,33,33,69,4,3,6,8,5,17,3,4,9,3,3,3,0,0,0,0,0,0,868,881,1751,38,32,65,16,4,19,1152,1206,2355,285,284,569,3864,3825,7693
209041430,3670,3755,7428,618,657,1279,73,104,168,3745,4142,7883,103,124,222,18,23,44,23,31,61,14,12,31,16,9,28,3,8,14,0,0,0,3997,4457,8452,275,296,567,43,32,76,4933,5438,10371,336,380,713,8939,9573,18517
209041431,3676,3807,7482,149,154,302,39,42,78,1289,1275,2563,25,31,59,23,24,40,28,19,45,9,5,11,0,3,6,5,8,11,0,0,0,1414,1397,2813,410,446,861,37,19,58,2013,2016,4034,328,376,706,6018,6195,12222
209041432,2288,2388,4678,93,100,194,26,28,55,768,711,1478,19,17,34,10,10,18,12,9,19,3,0,4,0,0,3,3,3,7,0,0,0,841,778,1614,359,386,744,9,6,13,1299,1272,2569,237,270,510,3823,3933,7756
209041433,2120,2116,4233,137,111,248,72,55,128,1657,1651,3307,22,39,66,19,11,24,20,15,38,8,4,8,7,5,15,5,6,7,0,0,0,1809,1790,3596,417,524,943,7,10,20,2373,2436,4804,265,279,541,4754,4834,9585
209041434,2181,2212,4390,268,294,557,106,107,205,3256,3502,6762,75,93,168,48,44,89,27,38,72,12,11,18,25,20,41,8,15,21,3,0,3,3554,3824,7376,498,568,1064,32,32,64,4349,4712,9067,435,475,911,6966,7394,14364
209041435,2928,3006,5940,168,198,366,48,45,90,1651,1679,3330,40,40,79,17,10,23,13,20,32,15,16,28,8,7,18,4,8,12,0,0,0,1789,1819,3617,239,303,543,22,21,48,2219,2348,4571,229,227,458,5377,5585,10969
209041436,3301,3429,6733,140,182,319,62,55,114,1251,1364,2617,38,51,94,19,19,33,15,9,23,9,3,12,7,3,8,4,3,6,0,0,0,1401,1505,2911,305,317,619,31,42,71,1869,2051,3922,259,300,557,5434,5779,11211
209041437,447,442,888,24,30,54,42,45,90,2564,2509,5072,25,30,61,23,22,43,5,3,9,3,0,8,6,3,11,5,7,17,0,0,0,2679,2625,5305,427,528,951,13,18,27,3141,3199,6337,269,284,551,3856,3924,7773
210011226,2001,2220,4226,158,159,317,25,25,50,812,872,1684,18,24,46,3,0,3,5,5,15,5,0,3,6,4,9,4,5,3,0,0,0,882,937,1817,139,124,262,18,14,34,1193,1233,2424,225,221,447,3421,3678,7102
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,2795,2901,5695,151,150,305,8,13,23,683,707,1387,8,12,21,0,3,7,16,11,26,3,4,5,9,3,10,3,3,3,0,0,0,734,753,1483,57,64,121,17,17,30,958,981,1936,218,221,442,3969,4107,8077
210011229,7747,8347,16097,715,750,1461,55,66,126,2086,2107,4187,50,60,107,25,26,50,19,17,40,6,6,14,7,5,21,12,8,15,0,0,0,2262,2294,4556,481,499,975,35,34,72,3492,3575,7068,723,795,1515,11963,12720,24677
210011230,1809,1997,3805,108,108,209,13,22,35,859,942,1802,26,27,52,12,5,22,9,10,21,5,3,10,4,6,7,0,6,6,0,0,0,937,1016,1956,123,120,241,18,8,26,1177,1252,2431,115,164,276,3097,3412,6510
210011231,2886,2953,5832,184,187,372,22,18,42,971,980,1946,25,34,61,6,9,13,10,10,24,0,3,7,3,3,6,12,3,12,0,0,0,1049,1061,2115,100,105,210,10,5,13,1343,1357,2701,198,217,413,4424,4528,8951
210021232,3453,3500,6959,607,649,1259,53,57,105,1186,1293,2487,57,45,103,20,12,32,20,11,34,4,4,13,7,7,15,6,3,17,0,0,0,1351,1439,2793,65,84,151,31,38,70,2058,2210,4274,315,354,669,5826,6068,11895
210021233,1054,983,2039,71,58,132,9,10,24,330,320,652,7,8,14,5,3,7,6,3,12,4,0,3,3,0,3,0,0,3,0,0,0,370,354,724,18,24,41,10,10,22,475,450,921,119,108,234,1650,1540,3190
210021234,1261,1325,2584,92,111,203,18,15,37,350,379,726,16,14,31,4,4,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,388,418,805,13,15,32,6,4,7,502,551,1051,86,77,160,1848,1949,3797
210021235,2749,2712,5461,352,352,707,42,43,81,824,813,1634,27,21,44,10,16,26,10,7,24,3,3,8,10,5,10,0,0,0,0,0,0,922,908,1833,38,42,84,11,6,16,1327,1308,2633,342,341,683,4416,4367,8780
210031236,1696,1900,3594,67,71,137,54,47,100,850,895,1748,38,36,74,15,17,35,23,17,39,3,10,13,6,9,13,8,5,13,0,0,0,997,1037,2038,377,282,662,31,19,54,1477,1413,2882,281,331,613,3452,3646,7092
210031237,3442,3601,7040,543,499,1044,61,58,116,984,897,1876,27,24,55,17,17,35,7,10,17,4,0,4,10,3,10,13,8,23,0,0,0,1118,1018,2134,807,579,1385,23,16,34,2489,2108,4598,478,518,988,6405,6226,12630
210031239,5364,5862,11229,588,623,1207,108,133,234,2553,2604,5164,114,99,208,42,53,94,58,60,121,18,28,45,7,11,16,22,30,52,0,0,0,2921,3010,5929,961,930,1889,53,50,107,4523,4612,9137,711,741,1456,10595,11217,21815
210031438,4839,5160,9999,671,593,1268,81,89,171,2138,2118,4258,47,41,91,19,31,53,24,30,54,17,16,33,13,0,15,3,16,17,0,0,0,2349,2340,4687,1473,1231,2711,79,110,191,4575,4279,8850,824,802,1627,10236,10240,20476
210031439,823,904,1729,37,44,78,3,3,5,291,333,620,6,9,13,0,3,3,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,300,348,649,36,32,66,3,0,6,381,422,804,73,77,147,1280,1402,2681
210031440,1573,1733,3302,69,80,147,11,5,18,523,539,1058,9,7,15,3,5,5,7,3,11,0,0,0,3,0,4,0,0,0,0,0,0,557,562,1113,155,125,280,3,8,15,776,775,1556,176,180,364,2528,2695,5222
210041240,3957,4039,7995,265,273,536,33,38,72,1077,1157,2236,32,36,64,13,19,35,21,21,39,3,0,3,10,6,19,3,0,4,0,0,0,1192,1275,2473,107,114,225,24,17,46,1593,1688,3275,345,334,676,5893,6056,11950
